decision_mode,sample_group,sample_idx,contract_id,snapshot_idx,decision,risk_label,market_view,reputation_view,reason,prompt_tokens,completion_tokens,total_tokens,latency_ms,parse_success,model_name
llm_base_rank_mini,malicious_pre_report,0,8_3_155ecac8_155ecac8,119,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is absent (null price change), and reputation is middling (62nd percentile) with no persistent low-credibility streak; neither evidence group shows clear negative signal.",859,97,956,2326,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,1,8_3_c5371723_c5371723,113,ALLOW_BUY,NO_RISK,neutral,negative,"Market evidence is absent (null price change), reputation is below median (49th percentile) but not persistently low; weak negative reputation signal does not override neutral market evidence.",859,96,955,2511,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,2,8_3_74547805_74547805,34,AVOID_BUY,RISK,neutral,negative,Credibility percentile of 23/100 signals poor long-term reputation with no offsetting market evidence; neutral market data cannot overcome persistent low-trust signal.,859,93,952,3438,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,3,8_3_4362e588_4362e588,42,ALLOW_BUY,NO_RISK,neutral,negative,"Market evidence is absent (null price change), making it neutral; reputation is below median (53/100) but not persistently low (streak=0), and weak market signal does not trigger RISK when reputation alone is moderately negative.",859,109,968,2400,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,4,8_3_162d44f0_162d44f0,52,ALLOW_BUY,NO_RISK,neutral,negative,"Market evidence is absent (null price change), making it neutral; reputation is below median (52nd percentile) but not persistently low (streak=0), so weak negative signal does not override neutral market evidence.",859,104,963,2267,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,5,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,neutral,negative,"Persistent extreme low credibility (6th percentile, 91-window streak) with neutral market evidence creates meaningful long-term risk despite flat position.",859,90,949,2277,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,6,8_3_155ecac8_155ecac8,119,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is absent (null price change), and reputation is middling (62nd percentile) with no persistent low-credibility streak; neither evidence group shows clear negative signal.",859,97,956,1963,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,7,8_3_fbbeee19_fbbeee19,111,AVOID_BUY,RISK,neutral,negative,"Credibility percentile of 37/100 signals below-average long-term reputation risk; with neutral market evidence and no offsetting positive signals, reputation-side risk dominates the decision.",859,99,958,2464,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,8,8_3_c1e13c80_c1e13c80,112,ALLOW_BUY,NO_RISK,neutral,positive,"Market evidence is absent (null price change), but reputation is solidly positive at 71st percentile with no low-reputation streak; neutral market combined with positive reputation supports no-risk judgment.",859,100,959,2342,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,9,8_3_cff377d0_cff377d0,45,AVOID_BUY,RISK,neutral,negative,"Persistent severe reputation failure (5th percentile, 20-window streak) combined with neutral market evidence and flat position creates meaningful long-term risk.",859,90,949,2499,1,claude-haiku-4-5-20251001
llm_base_rank_mini,top_trust,0,Milady,104,ALLOW_BUY,NO_RISK,neutral,positive,"Minimal price decline (-0.067%) is neutral market signal; exceptional TRep credibility (99/100) with no low-reputation streak provides strong positive reputation evidence, clearly offsetting weak market weakness.",863,104,967,2344,1,claude-haiku-4-5-20251001
llm_base_rank_mini,top_trust,1,CloneX,114,ALLOW_BUY,NO_RISK,positive,positive,Strong market appreciation (0.38% gain) combined with excellent reputation credibility (99th percentile) and no low-reputation streak indicate healthy fundamentals.,863,93,956,2899,1,claude-haiku-4-5-20251001
llm_base_rank_mini,top_trust,2,KaijuKingz,118,ALLOW_BUY,NO_RISK,negative,positive,Strong reputation credibility (99th percentile) with no low-reputation streak clearly offsets modest short-term price decline in flat position.,863,89,952,2143,1,claude-haiku-4-5-20251001
llm_base_rank_mini,top_trust,3,CloneX,113,ALLOW_BUY,NO_RISK,positive,positive,Strong market momentum (+9.5%) combined with excellent long-term credibility (99th percentile) and no low-reputation streak indicate healthy fundamentals.,863,93,956,2421,1,claude-haiku-4-5-20251001
llm_base_rank_mini,top_trust,4,Milady,103,ALLOW_BUY,NO_RISK,positive,positive,Strong market appreciation (0.16% gain) combined with excellent reputation credibility (99th percentile) and no low-reputation streak indicate low risk.,863,92,955,2235,1,claude-haiku-4-5-20251001
llm_base_rank_mini,top_trust,5,CloneX,115,ALLOW_BUY,NO_RISK,positive,positive,Strong reputation (99th percentile credibility) and positive price momentum (0.53% gain) both support low risk.,863,86,949,1886,1,claude-haiku-4-5-20251001
llm_base_rank_mini,top_trust,6,Milady,105,ALLOW_BUY,NO_RISK,negative,positive,Strong reputation credibility (99th percentile) with no low-reputation streak clearly offsets modest short-term price decline of -0.23%.,863,92,955,1910,1,claude-haiku-4-5-20251001
llm_base_rank_mini,top_trust,7,CloneX,117,ALLOW_BUY,NO_RISK,negative,positive,Strong reputation credibility (99th percentile) with no low-reputation streak clearly offsets modest short-term price decline of -0.15%.,863,92,955,1740,1,claude-haiku-4-5-20251001
llm_base_rank_mini,top_trust,8,CloneX,116,ALLOW_BUY,NO_RISK,positive,positive,Strong market appreciation (0.30% gain) combined with excellent reputation credibility (99th percentile) and no low-reputation streak indicate healthy fundamentals.,863,93,956,1759,1,claude-haiku-4-5-20251001
llm_base_rank_mini,top_trust,9,KaijuKingz,119,ALLOW_BUY,NO_RISK,negative,positive,Strong reputation credibility (99th percentile) with no low-reputation streak clearly offsets modest short-term price decline of -12.1%.,863,92,955,2152,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,0,8_3_155ecac8_155ecac8,119,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 62/100 indicates below-average long-term trust; this persistent moderate-to-low credibility constitutes meaningful risk in reputation-primary mode.,716,98,814,1932,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,1,8_3_c5371723_c5371723,113,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 49/100 indicates below-median trustworthiness, which constitutes meaningful reputation risk in screening mode.",716,89,805,4868,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,2,8_3_74547805_74547805,34,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 23/100 indicates significantly below-average long-term trustworthiness, constituting meaningful reputation risk.",716,89,805,1817,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,3,8_3_4362e588_4362e588,42,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 53/100 indicates below-median trustworthiness; low TRep credibility is meaningful risk evidence in this screening mode.,716,94,810,1969,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,4,8_3_162d44f0_162d44f0,52,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 52/100 indicates below-median trustworthiness; entity ranks in lower half of TRep distribution, constituting meaningful long-term risk.",716,98,814,2476,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,5,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,neutral,negative,Extremely low credibility percentile (6/100) with persistent 91-window low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,3261,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,6,8_3_155ecac8_155ecac8,119,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 62/100 indicates below-average long-term trust; this persistent moderate-to-low credibility constitutes meaningful risk in reputation-primary mode.,716,98,814,1837,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,7,8_3_fbbeee19_fbbeee19,111,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 37/100 indicates below-average long-term trust, constituting meaningful reputation risk.",716,85,801,2156,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,8,8_3_c1e13c80_c1e13c80,112,ALLOW_BUY,NO_RISK,neutral,neutral,"Credibility percentile rank of 71/100 is above median with no persistent low-reputation streak, indicating acceptable trust profile.",716,88,804,2133,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,9,8_3_cff377d0_cff377d0,45,AVOID_BUY,RISK,neutral,negative,Extremely low credibility percentile (5/100) with persistent 20-window low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,1771,1,claude-haiku-4-5-20251001
llm_rank,top_trust,0,Milady,104,ALLOW_BUY,NO_RISK,neutral,positive,Credibility percentile rank of 99/100 with zero low-reputation streak indicates strong positive reputation evidence.,716,84,800,1811,1,claude-haiku-4-5-20251001
llm_rank,top_trust,1,CloneX,114,ALLOW_BUY,NO_RISK,neutral,positive,Credibility percentile rank of 99/100 with zero low-reputation streak indicates strong positive reputation evidence.,716,84,800,4824,1,claude-haiku-4-5-20251001
llm_rank,top_trust,2,KaijuKingz,118,ALLOW_BUY,NO_RISK,neutral,positive,Credibility percentile rank of 99/100 with zero low-reputation streak indicates strong positive reputation evidence.,716,84,800,2031,1,claude-haiku-4-5-20251001
llm_rank,top_trust,3,CloneX,113,ALLOW_BUY,NO_RISK,neutral,positive,Credibility percentile rank of 99/100 with zero low-reputation streak indicates strong positive reputation evidence.,716,84,800,1883,1,claude-haiku-4-5-20251001
llm_rank,top_trust,4,Milady,103,ALLOW_BUY,NO_RISK,neutral,positive,Credibility percentile rank of 99/100 with zero low-reputation streak indicates strong positive reputation evidence.,716,84,800,2076,1,claude-haiku-4-5-20251001
llm_rank,top_trust,5,CloneX,115,ALLOW_BUY,NO_RISK,neutral,positive,Credibility percentile rank of 99/100 with zero low-reputation streak indicates strong positive reputation evidence.,716,84,800,1581,1,claude-haiku-4-5-20251001
llm_rank,top_trust,6,Milady,105,ALLOW_BUY,NO_RISK,neutral,positive,Credibility percentile rank of 99/100 with zero low-reputation streak indicates strong positive reputation evidence.,716,84,800,2288,1,claude-haiku-4-5-20251001
llm_rank,top_trust,7,CloneX,117,ALLOW_BUY,NO_RISK,neutral,positive,Credibility percentile rank of 99/100 with zero low-reputation streak indicates strong positive reputation evidence.,716,84,800,2488,1,claude-haiku-4-5-20251001
llm_rank,top_trust,8,CloneX,116,ALLOW_BUY,NO_RISK,neutral,positive,Credibility percentile rank of 99/100 with zero low-reputation streak indicates strong positive reputation evidence.,716,84,800,1984,1,claude-haiku-4-5-20251001
llm_rank,top_trust,9,KaijuKingz,119,ALLOW_BUY,NO_RISK,neutral,positive,Credibility percentile rank of 99/100 with zero low-reputation streak indicates strong positive reputation evidence.,716,84,800,1638,1,claude-haiku-4-5-20251001
