decision_mode,model_name,sample_group,sample_idx,contract_id,collection_type,snapshot_idx,lead_windows_to_detect,decision,confidence,reason,prompt_tokens,completion_tokens,total_tokens,latency_ms,parse_success
llm_rank,claude-sonnet-4-6,malicious_pre_report,10,8_3_4362e588_4362e588,rugpull,42,0.4617240400600089,ALLOW_BUY,0.55,"Both market and reputation evidence are neutral with no strong negative signals, so buying is allowed by default.",883,80,963,11485,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,11,8_3_4362e588_4362e588,rugpull,42,0.4617240400600089,ALLOW_BUY,0.55,"Both market and reputation evidence are neutral with no strong negative signals, so buying is allowed by default.",883,80,963,11287,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,12,8_3_e6d00e3b_e6d00e3b,rugpull,42,0.411426022787171,ALLOW_BUY,0.52,"With no market evidence provided and a reputation that is low but not persistently so, neither evidence group is clearly negative, defaulting to ALLOW_BUY.",883,94,977,4983,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,13,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.72,"Reputation evidence is clearly negative with a very low credibility percentile (6/100) sustained over 91 consecutive windows, and with market evidence only neutral, the combined signal meets the threshold for AVOID_BUY.",885,108,993,5579,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,14,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,ALLOW_BUY,0.5,"With no market evidence provided and a reputation that is low but not persistently so, neither evidence group is clearly negative, defaulting to ALLOW_BUY.",883,94,977,4463,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,15,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,ALLOW_BUY,0.55,"Both market and reputation evidence are neutral with no strong negative signals, supporting the default ALLOW_BUY for a flat position.",883,87,970,2833,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,16,8_3_e6d00e3b_e6d00e3b,rugpull,42,0.411426022787171,ALLOW_BUY,0.52,"With no market evidence provided and a reputation that is low but not persistently so, neither evidence group is clearly negative, defaulting to ALLOW_BUY.",883,94,977,9298,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,17,8_3_0c5597e5_0c5597e5,rugpull,112,0.3810971901228561,AVOID_BUY,0.65,"Reputation is clearly negative with a very low credibility percentile persisting for 31 consecutive windows, and with no positive market evidence to offset it, the combined signal supports avoiding purchase.",885,99,984,8851,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,18,8_3_cc2d4dae_cc2d4dae,rugpull,111,0.3519644812066658,ALLOW_BUY,0.55,"Both market and reputation evidence are neutral with no strong negative signals, supporting the default ALLOW_BUY for a flat position.",883,87,970,3186,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,19,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.72,"Reputation evidence is clearly negative with a credibility percentile of 6/100 sustained over 91 consecutive windows, and with market evidence only neutral, the combined signal meets the threshold for AVOID_BUY.",885,107,992,27437,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,20,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,ALLOW_BUY,0.5,"Both market and reputation evidence are neutral with no strong negative signals, so buying is allowed by default.",883,80,963,3026,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,21,8_3_e6d00e3b_e6d00e3b,rugpull,42,0.411426022787171,ALLOW_BUY,0.52,"With no market evidence provided and a reputation that is low but not persistently so, neither evidence group is clearly negative, defaulting to ALLOW_BUY.",883,94,977,3140,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,22,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,AVOID_BUY,0.62,"Reputation is clearly negative at the 8th percentile with sustained low credibility, and with no positive market evidence to offset it, the combined signal supports avoiding purchase.",885,95,980,3541,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,23,8_3_131e924a_131e924a,rugpull,58,0.5309978510319101,AVOID_BUY,0.72,"Reputation is clearly negative with a credibility percentile of 4/100 sustained over 18 consecutive windows, and with market evidence only neutral, the combined signal meets the threshold for AVOID_BUY.",885,106,991,7317,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,24,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,ALLOW_BUY,0.5,"Both market and reputation evidence are neutral with no strong negative signals, so buying is allowed by default.",883,80,963,8712,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,25,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.72,"Reputation evidence is clearly negative with a very low credibility percentile (6/100) sustained over 91 consecutive windows, and with market evidence only neutral, the combined signal meets the threshold for AVOID_BUY.",885,108,993,3174,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,26,8_3_0205c970_0205c970,rugpull,42,0.2186879130681587,ALLOW_BUY,0.5,"With no market evidence provided and a reputation that is low but not persistently so, neither evidence group is clearly negative, defaulting to ALLOW_BUY.",883,94,977,11103,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,27,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,AVOID_BUY,0.62,"Reputation is clearly negative at the 8th percentile with sustained low credibility, and with no positive market evidence to offset it, the combined signal supports avoiding purchase.",885,95,980,3278,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,28,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,ALLOW_BUY,0.52,"With no market evidence provided and a reputation that is below average but not persistently low, neither evidence group is clearly negative, so the default non-risk action applies.",883,94,977,6686,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,29,8_3_cc2d4dae_cc2d4dae,rugpull,111,0.3519644812066658,ALLOW_BUY,0.55,"Both market and reputation evidence are neutral with no strong negative signals, supporting the default ALLOW_BUY for a flat position.",883,87,970,3247,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,30,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,AVOID_BUY,0.62,"Reputation is clearly negative at the 8th percentile with sustained low credibility, and with no positive market evidence to offset it, the combined signal supports avoiding purchase.",885,95,980,14736,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,31,8_3_f9da1642_f9da1642,rugpull,35,0.7338928759680493,ALLOW_BUY,0.5,"Both market and reputation evidence are neutral with no strong negative signals, so buying is allowed by default.",883,80,963,7942,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,32,8_3_88efddb0_88efddb0,rugpull,111,0.4639743745691927,ALLOW_BUY,0.52,"Reputation is low but not persistently so, and with no market evidence provided the overall signal is insufficient to justify AVOID_BUY for a flat position.",883,94,977,3852,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,33,8_3_fc7440a4_fc7440a4,rugpull,111,0.2300814986011434,ALLOW_BUY,0.55,"Both market and reputation evidence are neutral with no strong negative signals, supporting the default ALLOW_BUY for a flat position.",883,87,970,2467,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,34,8_3_fc7440a4_fc7440a4,rugpull,111,0.2300814986011434,ALLOW_BUY,0.55,"Both market and reputation evidence are neutral with no strong negative signals, supporting the default ALLOW_BUY for a flat position.",883,87,970,10652,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,35,8_3_288462f5_288462f5,rugpull,113,0.3488829420589547,ALLOW_BUY,0.52,"Neither market nor reputation evidence is clearly negative; credibility is below median but not persistently low, so default to ALLOW_BUY.",883,90,973,6730,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,36,8_3_85cfd3cf_85cfd3cf,rugpull,42,0.4357742367108624,ALLOW_BUY,0.52,"Reputation is low but not persistently so, and with no market evidence provided the overall signal is insufficient to justify AVOID_BUY for a flat position.",883,94,977,7002,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,37,8_3_74547805_74547805,rugpull,34,0.850606171187609,ALLOW_BUY,0.52,"Reputation is low but not persistently so, and with no market evidence provided the overall signal is insufficient to justify AVOID_BUY under the default non-risk rule for flat positions.",883,100,983,7724,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,38,8_3_74547805_74547805,rugpull,34,0.850606171187609,ALLOW_BUY,0.52,"Market evidence is neutral and reputation is low but not persistently so, which is insufficient to consistently indicate elevated risk for a flat position.",883,87,970,4748,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,39,8_3_c1e13c80_c1e13c80,rugpull,112,0.3817256619227182,ALLOW_BUY,0.62,"Reputation is moderately positive with no sustained low-credibility history, and market evidence is neutral, so no elevated risk signals justify avoiding a purchase.",883,91,974,24520,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,40,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,AVOID_BUY,0.62,"Reputation is clearly negative at the 8th percentile with sustained low credibility, and with no positive market evidence to offset it, the combined signal supports avoiding purchase.",885,95,980,4758,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,41,8_3_cff377d0_cff377d0,rugpull,45,0.0606982118963629,AVOID_BUY,0.72,"Reputation evidence is clearly negative with a credibility percentile of 5/100 sustained over 20 consecutive windows, and with market evidence neutral, the combined signal meets the threshold for AVOID_BUY.",885,106,991,5783,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,42,8_3_c5371723_c5371723,rugpull,113,0.3432672424279285,ALLOW_BUY,0.5,"Both market and reputation evidence are neutral with no strong negative signals, so buying is allowed by default.",883,80,963,6532,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,43,8_3_f9da1642_f9da1642,rugpull,35,0.7338928759680493,ALLOW_BUY,0.5,"Both market and reputation evidence are neutral with no strong negative signals, so buying is allowed by default.",883,80,963,3481,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,44,8_3_0c5597e5_0c5597e5,rugpull,112,0.3810971901228561,AVOID_BUY,0.65,"Reputation is clearly negative with a very low credibility percentile persisting for 31 consecutive windows, and with no positive market evidence to offset it, the combined signal warrants avoiding purchase.",885,100,985,6006,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,45,8_3_12239e85_12239e85,rugpull,111,0.3548027409479787,ALLOW_BUY,0.52,"With no market evidence provided and a reputation that is low but not persistently so, neither evidence group is clearly negative, defaulting to ALLOW_BUY.",883,94,977,21501,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,46,8_3_c1e13c80_c1e13c80,rugpull,112,0.3817256619227182,ALLOW_BUY,0.62,"Reputation is above average with no sustained low-credibility history, and market evidence is neutral, so no consistent risk signals justify avoiding a purchase.",883,90,973,7019,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,47,8_3_155ecac8_155ecac8,rugpull,119,0.0,ALLOW_BUY,0.55,"Both market and reputation evidence are neutral with no strong negative signals, supporting the default ALLOW_BUY for a flat position.",883,87,970,8628,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,48,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.72,"Reputation is clearly negative with a very low credibility percentile (6/100) sustained over 91 consecutive windows, and with market evidence only neutral, the combined signal meets the threshold for AVOID_BUY.",885,107,992,5695,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,49,8_3_17e89a30_17e89a30,rugpull,111,0.33935449864169,AVOID_BUY,0.62,"Reputation is clearly negative with a low credibility percentile persisting over multiple windows, and market evidence is neutral, satisfying the condition for AVOID_BUY.",885,96,981,4712,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,50,8_3_155ecac8_155ecac8,rugpull,119,0.0,ALLOW_BUY,0.55,"Both market and reputation evidence are neutral with no strong negative signals, supporting the default ALLOW_BUY for a flat position.",883,87,970,3105,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,51,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,AVOID_BUY,0.65,"Reputation is clearly negative with a very low credibility percentile persisting for 41 consecutive windows, and with no positive market evidence to offset it, the combined signal justifies avoiding purchase.",885,100,985,14385,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,52,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,ALLOW_BUY,0.52,"With no market evidence provided and a reputation that is low but not persistently so, neither evidence group is clearly negative, defaulting to ALLOW_BUY.",883,94,977,22548,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,53,8_3_f9da1642_f9da1642,rugpull,35,0.7338928759680493,ALLOW_BUY,0.5,"Both market and reputation evidence are neutral with no strong negative signals, so buying is allowed by default.",883,80,963,7593,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,54,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,ALLOW_BUY,0.52,"Reputation is low but not persistently so, and with no market evidence provided the overall signal is insufficient to justify AVOID_BUY under the default non-risk rule for flat positions.",883,100,983,7053,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,55,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,AVOID_BUY,0.65,"Reputation is clearly negative with a very low credibility percentile persisting for 41 consecutive windows, and with no positive market evidence to offset it, the combined signal supports avoiding purchase.",885,99,984,10915,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,56,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,ALLOW_BUY,0.52,"With no market evidence provided and a reputation that is below average but not persistently low, neither evidence group is clearly negative, so the default non-risk action applies.",883,94,977,9015,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,57,8_3_17e89a30_17e89a30,rugpull,111,0.33935449864169,AVOID_BUY,0.62,"Reputation is clearly negative with a low credibility percentile persisting across multiple windows, and market evidence is neutral, satisfying the condition for AVOID_BUY.",885,96,981,10036,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,58,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,ALLOW_BUY,0.52,"With no market evidence provided and a reputation that is below average but not persistently low, neither evidence group is clearly negative, so the default non-risk action applies.",883,94,977,4631,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,59,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.72,"Reputation evidence is clearly negative with a credibility percentile of 6/100 sustained over 91 consecutive windows, and with market evidence only neutral, the combined signal meets the threshold for AVOID_BUY.",885,107,992,11217,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,60,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,ALLOW_BUY,0.5,"Both market and reputation evidence are neutral with no strong negative signals, so buying is allowed by default.",883,80,963,26440,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,61,8_3_c5371723_c5371723,rugpull,113,0.3432672424279285,ALLOW_BUY,0.5,"Both market and reputation evidence are neutral with no strong negative signals, so buying is allowed by default.",883,80,963,8116,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,62,8_3_74547805_74547805,rugpull,34,0.850606171187609,ALLOW_BUY,0.52,"Reputation is low but not persistently so, and with no market evidence provided the overall signal is insufficient to justify AVOID_BUY under the default non-risk rule for flat positions.",883,100,983,3178,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,63,8_3_155ecac8_155ecac8,rugpull,119,0.0,ALLOW_BUY,0.55,"Both market and reputation evidence are neutral with no strong negative signals, supporting the default ALLOW_BUY for a flat position.",883,87,970,2960,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,64,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,AVOID_BUY,0.62,"Reputation is clearly negative at the 8th percentile with sustained low credibility, and with no positive market evidence to offset it, the combined signal supports avoiding purchase.",885,95,980,3123,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,65,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,ALLOW_BUY,0.55,"Both market and reputation evidence are neutral with no strong negative signals, supporting the default ALLOW_BUY for a flat position.",883,87,970,4955,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,66,8_3_74547805_74547805,rugpull,34,0.850606171187609,ALLOW_BUY,0.52,"Reputation is low but not persistently so, and with no market evidence provided the overall signal is insufficient to justify AVOID_BUY under the default non-risk rule for flat positions.",883,100,983,11085,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,67,8_3_0c5597e5_0c5597e5,rugpull,112,0.3810971901228561,AVOID_BUY,0.65,"Reputation evidence is clearly negative with a very low credibility percentile (13/100) sustained over 31 consecutive windows, and with market evidence only neutral, the combined signal meets the threshold for AVOID_BUY.",885,108,993,9132,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,68,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,ALLOW_BUY,0.52,"Market evidence is neutral and reputation is low but not persistently so, which is insufficient to consistently indicate elevated risk for a flat position.",883,87,970,10395,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,69,8_3_88efddb0_88efddb0,rugpull,111,0.4639743745691927,ALLOW_BUY,0.52,"Reputation is low but not persistently so, and with no market evidence provided the overall signal is insufficient to justify AVOID_BUY.",883,90,973,11030,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,70,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,ALLOW_BUY,0.52,"With no market evidence provided and a reputation that is low but not persistently so, neither evidence group is clearly negative, defaulting to ALLOW_BUY.",883,94,977,7155,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,71,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,AVOID_BUY,0.65,"Reputation is clearly negative with a very low credibility percentile persisting for 41 consecutive windows, and with no positive market evidence to offset it, the risk case is sufficient to avoid buying.",885,101,986,5587,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,72,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,ALLOW_BUY,0.55,"Both market and reputation evidence are neutral with no strong negative signals, supporting the default ALLOW_BUY for a flat position.",883,87,970,2744,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,73,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,ALLOW_BUY,0.52,"With no market evidence provided and a reputation that is low but not persistently so, neither evidence group is clearly negative, defaulting to ALLOW_BUY.",883,94,977,19014,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,74,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,ALLOW_BUY,0.5,"Both market and reputation evidence are neutral with no strong negative signals, so buying is allowed by default.",883,80,963,6600,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,75,8_3_131e924a_131e924a,rugpull,58,0.5309978510319101,AVOID_BUY,0.72,"Reputation is clearly negative with a credibility percentile of 4/100 sustained over 18 consecutive windows, and with market evidence only neutral, the combined signal meets the threshold for AVOID_BUY.",885,106,991,3394,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,76,8_3_cc2d4dae_cc2d4dae,rugpull,111,0.3519644812066658,ALLOW_BUY,0.55,"Both market and reputation evidence are neutral with no strong negative signals, supporting the default ALLOW_BUY for a flat position.",883,87,970,11575,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,77,8_3_288462f5_288462f5,rugpull,113,0.3488829420589547,ALLOW_BUY,0.52,"With no market evidence provided and a reputation that is below median but not persistently low, neither evidence group is clearly negative, so the default non-risk action applies.",883,94,977,3032,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,78,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,ALLOW_BUY,0.52,"With no market evidence provided and a reputation that is low but not persistently so, neither evidence group is clearly negative, defaulting to ALLOW_BUY.",883,94,977,6175,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,79,8_3_cc2d4dae_cc2d4dae,rugpull,111,0.3519644812066658,ALLOW_BUY,0.55,"Both market and reputation evidence are neutral with no strong negative signals, supporting the default ALLOW_BUY for a flat position.",883,87,970,7840,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,80,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,AVOID_BUY,0.65,"Reputation is clearly negative with a very low credibility percentile persisting for 41 consecutive windows, and with no positive market evidence to offset it, the combined signal supports avoiding purchase.",885,99,984,12085,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,81,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,ALLOW_BUY,0.52,"With no market evidence provided and a reputation that is below average but not persistently low, neither evidence group is clearly negative, so the default non-risk action applies.",883,94,977,3564,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,82,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,ALLOW_BUY,0.52,"With no market evidence provided and only a single window of low reputation, the evidence is insufficient to consistently indicate elevated risk, so the default non-risk action applies.",885,93,978,3229,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,83,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,ALLOW_BUY,0.5,"Both market and reputation evidence are neutral with no strong negative signals, so buying is allowed by default.",883,80,963,11197,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,84,8_3_288462f5_288462f5,rugpull,113,0.3488829420589547,ALLOW_BUY,0.52,"Neither market nor reputation evidence is clearly negative; credibility is below median but not persistently low, so default to ALLOW_BUY.",883,90,973,27829,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,85,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,ALLOW_BUY,0.5,"With no market evidence provided and a reputation that is low but not persistently so, neither evidence group is clearly negative, defaulting to ALLOW_BUY.",883,94,977,3232,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,86,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,ALLOW_BUY,0.52,"Reputation is low but not persistently so, and with no market evidence provided the overall signal is insufficient to justify AVOID_BUY under the default non-risk rule for flat positions.",883,100,983,13367,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,87,8_3_85cfd3cf_85cfd3cf,rugpull,42,0.4357742367108624,ALLOW_BUY,0.52,"Reputation is low but not persistently so, and with no market evidence provided the overall signal is insufficient to justify AVOID_BUY for a flat position.",883,94,977,7156,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,88,8_3_74547805_74547805,rugpull,34,0.850606171187609,ALLOW_BUY,0.52,"Reputation is low but not persistently so, and with no market evidence provided the overall signal is insufficient to justify AVOID_BUY under the rules requiring multiple consistently negative signals.",883,98,981,4647,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,89,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,ALLOW_BUY,0.55,"Both market and reputation evidence are neutral with no strong negative signals, supporting the default ALLOW_BUY for a flat position.",883,87,970,6118,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,90,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,ALLOW_BUY,0.52,"Reputation is low but not persistently so, and with no market evidence provided the overall signal is insufficient to justify AVOID_BUY under the default non-risk rule for flat positions.",883,100,983,5930,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,91,8_3_cff377d0_cff377d0,rugpull,45,0.0606982118963629,AVOID_BUY,0.72,"Reputation is clearly negative with a credibility percentile of 5/100 sustained over 20 consecutive windows, and with market evidence only neutral, the combined signal meets the threshold for AVOID_BUY.",885,106,991,8304,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,92,8_3_f9da1642_f9da1642,rugpull,35,0.7338928759680493,ALLOW_BUY,0.5,"Both market and reputation evidence are neutral with no strong negative signals, so buying is allowed by default.",883,80,963,10638,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,93,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,ALLOW_BUY,0.55,"Both market and reputation evidence are neutral with no strong negative signals, supporting the default ALLOW_BUY for a flat position.",883,87,970,2889,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,94,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.72,"Reputation evidence is clearly negative with a credibility percentile of 6/100 sustained over 91 consecutive windows, and with market evidence only neutral, the combined signal meets the threshold for AVOID_BUY.",885,107,992,24224,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,95,8_3_85cfd3cf_85cfd3cf,rugpull,42,0.4357742367108624,ALLOW_BUY,0.52,"Reputation is low but not persistently so, and with no market evidence provided the overall signal is insufficient to justify AVOID_BUY for a flat position.",883,94,977,3091,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,96,8_3_51c6f17b_51c6f17b,rugpull,111,0.3763937882658233,AVOID_BUY,0.72,"Reputation is clearly negative with a very low credibility percentile (8/100) sustained over 72 consecutive windows, and with market evidence only neutral, the combined signal meets the threshold for AVOID_BUY.",885,107,992,11184,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,97,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,AVOID_BUY,0.65,"Reputation is clearly negative with a very low credibility percentile persisting for 41 consecutive windows, and with no positive market evidence to offset it, AVOID_BUY is warranted.",885,102,987,10769,1
llm_rank,claude-sonnet-4-6,malicious_pre_report,98,8_3_74547805_74547805,rugpull,34,0.850606171187609,ALLOW_BUY,0.52,"With no market evidence provided and reputation being low but not persistently so, the single negative signal is insufficient to justify AVOID_BUY under the default non-risk rule for flat positions.",883,100,983,5953,1
