decision_mode,model_name,sample_group,sample_idx,contract_id,collection_type,snapshot_idx,lead_windows_to_detect,risk_label,market_view,reputation_view,decision,confidence,reason,prompt_tokens,completion_tokens,total_tokens,latency_ms,parse_success
llm_rank_compact,deepseek-v3.2,malicious_pre_report,10,8_3_4362e588_4362e588,rugpull,42,0.4617240400600089,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,"Market data is absent and reputation is average, resulting in no clear risk signal.",755,61,816,4423,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,11,8_3_4362e588_4362e588,rugpull,42,0.4617240400600089,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Market data is absent and reputation is average, indicating no strong risk signals.",755,59,814,4707,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,12,8_3_e6d00e3b_e6d00e3b,rugpull,42,0.411426022787171,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market evidence is absent but reputation is low, not strong enough for RISK.",755,61,816,5257,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,13,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,RISK,neutral,negative,AVOID_BUY,0.7,Persistent low credibility outweighs absent market data.,756,52,808,4761,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,14,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market evidence is absent but reputation is low, not strong enough for RISK.",755,61,816,4503,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,15,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Market data is absent and reputation is average, indicating no strong risk signals.",755,59,814,4898,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,16,8_3_e6d00e3b_e6d00e3b,rugpull,42,0.411426022787171,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market evidence is absent but reputation is low, not strong enough for RISK.",755,61,816,4356,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,17,8_3_0c5597e5_0c5597e5,rugpull,112,0.3810971901228561,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent but reputation is poor, resulting in mixed evidence.",756,59,815,4382,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,18,8_3_cc2d4dae_cc2d4dae,rugpull,111,0.3519644812066658,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,"Market data is absent and reputation is average, resulting in no clear risk signal.",755,61,816,4537,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,19,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent, but low reputation alone does not force a risk judgment.",756,61,817,6378,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,20,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,Market data is absent and reputation is average.,755,54,809,5027,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,21,8_3_e6d00e3b_e6d00e3b,rugpull,42,0.411426022787171,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market evidence is absent but reputation is low, not strong enough for RISK.",755,61,816,5300,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,22,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent, but low reputation alone is insufficient for a risk judgment.",756,60,816,4760,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,23,8_3_131e924a_131e924a,rugpull,58,0.5309978510319101,RISK,neutral,negative,AVOID_BUY,0.7,Persistent low reputation outweighs neutral market data.,756,52,808,5371,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,24,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,"Market data is absent and reputation is average, indicating no strong risk signals.",755,59,814,5006,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,25,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,RISK,neutral,negative,AVOID_BUY,0.7,Persistent low reputation outweighs neutral market data.,756,52,808,5684,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,26,8_3_0205c970_0205c970,rugpull,42,0.2186879130681587,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent but reputation is low, not strong enough for RISK.",755,61,816,4933,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,27,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,RISK,neutral,negative,AVOID_BUY,0.6,Low credibility with no positive market activity to offset it.,756,54,810,4732,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,28,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent but reputation is low, not strong enough for RISK.",755,61,816,4577,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,29,8_3_cc2d4dae_cc2d4dae,rugpull,111,0.3519644812066658,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,Market data is absent and reputation is average.,755,54,809,4153,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,30,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent, but low reputation alone is insufficient for a risk judgment.",756,60,816,4812,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,31,8_3_f9da1642_f9da1642,rugpull,35,0.7338928759680493,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,Market data is absent and reputation is average.,755,54,809,4824,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,32,8_3_88efddb0_88efddb0,rugpull,111,0.4639743745691927,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent but reputation is low, not strong enough for RISK.",755,61,816,6208,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,33,8_3_fc7440a4_fc7440a4,rugpull,111,0.2300814986011434,NO_RISK,neutral,neutral,ALLOW_BUY,0.8,"Market data is absent and reputation is average, indicating no strong risk signals.",755,59,814,5417,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,34,8_3_fc7440a4_fc7440a4,rugpull,111,0.2300814986011434,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Market data is absent and reputation is average, indicating no strong risk signals.",755,59,814,4905,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,35,8_3_288462f5_288462f5,rugpull,113,0.3488829420589547,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Market data is absent and reputation is moderate.,755,54,809,4679,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,36,8_3_85cfd3cf_85cfd3cf,rugpull,42,0.4357742367108624,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent but reputation is low, not strong enough for RISK.",755,61,816,5556,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,37,8_3_74547805_74547805,rugpull,34,0.850606171187609,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market evidence is absent, but low reputation alone does not force a risk judgment.",755,61,816,4697,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,38,8_3_74547805_74547805,rugpull,34,0.850606171187609,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent but reputation is low, not strong enough for RISK.",755,61,816,7707,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,39,8_3_c1e13c80_c1e13c80,rugpull,112,0.3817256619227182,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs neutral market data.,755,52,807,4736,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,40,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,RISK,neutral,negative,AVOID_BUY,0.65,Low credibility with no positive market activity to offset it.,756,54,810,4933,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,41,8_3_cff377d0_cff377d0,rugpull,45,0.0606982118963629,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market evidence is weak and neutral, while low reputation alone does not force a risk judgment.",756,63,819,5143,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,42,8_3_c5371723_c5371723,rugpull,113,0.3432672424279285,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Market data is absent and reputation is average, indicating no strong risk signals.",755,59,814,4868,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,43,8_3_f9da1642_f9da1642,rugpull,35,0.7338928759680493,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Market data is absent and reputation is average, indicating no strong risk signals.",755,59,814,5019,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,44,8_3_0c5597e5_0c5597e5,rugpull,112,0.3810971901228561,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Market data is absent but reputation is poor.,756,53,809,4673,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,45,8_3_12239e85_12239e85,rugpull,111,0.3548027409479787,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent but reputation is low, not strong enough for RISK.",755,61,816,5024,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,46,8_3_c1e13c80_c1e13c80,rugpull,112,0.3817256619227182,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation offsets neutral market data.,755,51,806,5452,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,47,8_3_155ecac8_155ecac8,rugpull,119,0.0,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Market data is absent and reputation is average, indicating no strong risk signals.",755,59,814,4691,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,48,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market evidence is absent, but low reputation alone does not force a risk judgment.",756,61,817,4616,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,49,8_3_17e89a30_17e89a30,rugpull,111,0.33935449864169,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market evidence is weak and neutral, while low reputation alone is insufficient for a risk judgment.",756,62,818,5416,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,50,8_3_155ecac8_155ecac8,rugpull,119,0.0,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Market data is absent and reputation is average.,755,53,808,4297,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,51,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent, but low reputation alone does not force a risk judgment.",756,61,817,8683,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,52,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market evidence is absent but reputation is low, not strong enough for RISK.",755,61,816,4689,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,53,8_3_f9da1642_f9da1642,rugpull,35,0.7338928759680493,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Market data is absent and reputation is average, indicating no strong risk signals.",755,59,814,4924,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,54,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent but reputation is low, not strong enough for RISK.",755,61,816,5721,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,55,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Market data is absent but reputation is low.,756,53,809,5332,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,56,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,Market data is absent and reputation is moderate.,755,54,809,5052,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,57,8_3_17e89a30_17e89a30,rugpull,111,0.33935449864169,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Market data is absent but reputation is low.,756,54,810,7794,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,58,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,Market data is absent and reputation is moderate.,755,53,808,5096,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,59,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,RISK,neutral,negative,AVOID_BUY,0.7,Persistent low credibility outweighs neutral market data.,756,52,808,4426,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,60,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,"Market data is absent and reputation is average, resulting in no strong risk signal.",755,61,816,5172,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,61,8_3_c5371723_c5371723,rugpull,113,0.3432672424279285,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,"Market data is absent and reputation is average, indicating no strong risk signals.",755,59,814,4779,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,62,8_3_74547805_74547805,rugpull,34,0.850606171187609,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market evidence is absent but reputation is low, which is insufficient for a risk judgment.",755,62,817,5254,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,63,8_3_155ecac8_155ecac8,rugpull,119,0.0,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,"Market data is absent and reputation is average, indicating no strong risk signals.",755,59,814,5086,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,64,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Market data is absent but reputation is low.,756,53,809,5379,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,65,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,Market data is absent and reputation is average.,755,54,809,4431,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,66,8_3_74547805_74547805,rugpull,34,0.850606171187609,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market evidence is absent, but low reputation alone does not force a risk judgment.",755,61,816,4400,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,67,8_3_0c5597e5_0c5597e5,rugpull,112,0.3810971901228561,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Market data is absent but reputation is poor.,756,54,810,4853,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,68,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent but reputation is low, not strong enough for RISK.",755,61,816,4858,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,69,8_3_88efddb0_88efddb0,rugpull,111,0.4639743745691927,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent but reputation is low, not strong enough for RISK.",755,61,816,5027,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,70,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent, but low reputation alone does not force a risk judgment.",755,60,815,4854,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,71,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market evidence is absent, but low reputation alone does not force a risk judgment.",756,61,817,5406,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,72,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,NO_RISK,neutral,neutral,ALLOW_BUY,0.5,"Market data is absent and reputation is average, resulting in no clear risk signal.",755,61,816,4716,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,73,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market evidence is absent but reputation is low, not strong enough for RISK.",755,61,816,5346,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,74,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,Market data is absent and reputation is average.,755,54,809,4757,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,75,8_3_131e924a_131e924a,rugpull,58,0.5309978510319101,RISK,neutral,negative,AVOID_BUY,0.7,Persistent low credibility with no positive market activity to offset it.,756,56,812,4699,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,76,8_3_cc2d4dae_cc2d4dae,rugpull,111,0.3519644812066658,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Market data is absent and reputation is average.,755,54,809,5005,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,77,8_3_288462f5_288462f5,rugpull,113,0.3488829420589547,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,Market data is absent and reputation is moderate.,755,53,808,6413,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,78,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market evidence is absent and reputation is low, but not decisively negative enough for RISK.",755,64,819,5440,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,79,8_3_cc2d4dae_cc2d4dae,rugpull,111,0.3519644812066658,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,"Market data is absent and reputation is average, resulting in no clear risk.",755,59,814,5474,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,80,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Market data is absent but reputation is low.,756,54,810,5376,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,81,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent but reputation is low, not strong enough for RISK.",755,61,816,5601,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,82,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent, but low reputation alone is insufficient for a risk judgment.",756,60,816,4779,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,83,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,"Market data is absent and reputation is average, resulting in no clear risk signal.",755,61,816,5688,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,84,8_3_288462f5_288462f5,rugpull,113,0.3488829420589547,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,Market data is absent and reputation is moderate.,755,53,808,5096,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,85,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent but reputation is low, not strong enough for RISK.",755,61,816,5453,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,86,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent but reputation is low, not strong enough for RISK.",755,60,815,4968,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,87,8_3_85cfd3cf_85cfd3cf,rugpull,42,0.4357742367108624,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent but reputation is low, not strong enough for RISK.",755,61,816,4782,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,88,8_3_74547805_74547805,rugpull,34,0.850606171187609,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market evidence is absent, but low reputation alone does not force a risk judgment.",755,61,816,10181,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,89,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Market data is absent and reputation is average, indicating no strong risk signals.",755,59,814,5826,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,90,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent and reputation is low, but evidence is insufficient for a clear risk case.",755,63,818,5390,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,91,8_3_cff377d0_cff377d0,rugpull,45,0.0606982118963629,RISK,neutral,negative,AVOID_BUY,0.7,Strong negative reputation evidence outweighs neutral market data.,756,52,808,5770,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,92,8_3_f9da1642_f9da1642,rugpull,35,0.7338928759680493,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,"Market data is absent and reputation is average, resulting in no clear risk signal.",755,61,816,5725,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,93,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Market data is absent and reputation is average, indicating no strong risk signals.",755,59,814,4739,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,94,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,RISK,neutral,negative,AVOID_BUY,0.7,Persistent low credibility outweighs neutral market data.,756,52,808,4448,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,95,8_3_85cfd3cf_85cfd3cf,rugpull,42,0.4357742367108624,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market evidence is weak and reputation is low, but not decisively negative together.",755,60,815,5585,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,96,8_3_51c6f17b_51c6f17b,rugpull,111,0.3763937882658233,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market evidence is weak and neutral, while low reputation alone is insufficient for a risk judgment.",756,62,818,4894,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,97,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent, but low reputation alone does not force a risk judgment.",756,61,817,5553,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,98,8_3_74547805_74547805,rugpull,34,0.850606171187609,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market evidence is absent and reputation is low, but not consistently low.",755,59,814,4718,1
llm_rank_compact,deepseek-v3.2,malicious_pre_report,99,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,NO_RISK,neutral,negative,ALLOW_BUY,0.6,"Market data is absent, but low reputation alone is insufficient for a risk judgment.",756,60,816,5056,1
llm_rank_compact,deepseek-v3.2,good_trust,0,Milady,trust,56,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor market fluctuations.,767,52,819,5305,1
llm_rank_compact,deepseek-v3.2,good_trust,1,Cool_Cats,trust,42,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Stable reputation outweighs minor price fluctuation.,767,53,820,7977,1
llm_rank_compact,deepseek-v3.2,good_trust,2,Dope_Shibas,trust,10,,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Market shows mild positive activity and reputation is average, with no strong negative signals.",767,60,827,14918,1
llm_rank_compact,deepseek-v3.2,good_trust,3,BrainDrops,trust,26,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor market fluctuations.,767,52,819,4483,1
llm_rank_compact,deepseek-v3.2,good_trust,4,Milady,trust,74,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor market fluctuations.,767,52,819,5058,1
llm_rank_compact,deepseek-v3.2,good_trust,5,FLUF,trust,87,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor market fluctuations.,767,52,819,4510,1
llm_rank_compact,deepseek-v3.2,good_trust,6,My_Pet_Hooligan,trust,82,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor market fluctuations.,767,52,819,4722,1
llm_rank_compact,deepseek-v3.2,good_trust,7,My_Pet_Hooligan,trust,88,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs neutral market signals.,766,52,818,4839,1
llm_rank_compact,deepseek-v3.2,good_trust,8,Lazy_Lions,trust,75,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor market fluctuations.,767,52,819,4617,1
llm_rank_compact,deepseek-v3.2,good_trust,9,Loot,trust,89,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs neutral market signals.,766,52,818,4513,1
llm_rank_compact,deepseek-v3.2,good_trust,10,BrainDrops,trust,82,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs minor market fluctuations.,767,52,819,4473,1
llm_rank_compact,deepseek-v3.2,good_trust,11,Loot,trust,119,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs minor price fluctuation.,767,52,819,4533,1
llm_rank_compact,deepseek-v3.2,good_trust,12,Meebits,trust,98,,NO_RISK,positive,positive,ALLOW_BUY,0.9,Strong positive market and reputation evidence indicates low risk.,767,54,821,4662,1
