decision_mode,model_name,sample_group,sample_idx,contract_id,collection_type,snapshot_idx,lead_windows_to_detect,decision,confidence,reason,prompt_tokens,completion_tokens,total_tokens,latency_ms,parse_success
llm_rank_mini,deepseek-v3.2,malicious_pre_report,11,8_3_4362e588_4362e588,rugpull,42,0.4617240400600089,ALLOW_BUY,0.6,"Market data is absent and reputation is average, presenting no clear risk.",830,57,887,4736,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,12,8_3_e6d00e3b_e6d00e3b,rugpull,42,0.411426022787171,AVOID_BUY,0.6,Low credibility and no positive market signal.,830,52,882,4913,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,13,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.7,Low credibility and sustained poor reputation outweigh neutral market signals.,831,56,887,5055,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,14,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,AVOID_BUY,0.6,Low credibility and insufficient positive market signals.,830,52,882,6909,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,15,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,ALLOW_BUY,0.7,"Market data is absent and reputation is average, presenting no clear elevated risk.",830,59,889,5146,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,16,8_3_e6d00e3b_e6d00e3b,rugpull,42,0.411426022787171,AVOID_BUY,0.6,Low credibility and no positive market signal.,830,53,883,4771,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,17,8_3_0c5597e5_0c5597e5,rugpull,112,0.3810971901228561,AVOID_BUY,0.65,Low credibility and sustained poor reputation outweigh neutral market signals.,831,56,887,5146,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,18,8_3_cc2d4dae_cc2d4dae,rugpull,111,0.3519644812066658,ALLOW_BUY,0.6,"Market data is absent and reputation is average, presenting no clear risk.",830,57,887,4739,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,19,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.65,"Reputation is very low and sustained, while market evidence is absent.",831,58,889,4976,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,20,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,ALLOW_BUY,0.7,"Market data is absent and reputation is average, with no strong negative signals.",830,58,888,9396,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,21,8_3_e6d00e3b_e6d00e3b,rugpull,42,0.411426022787171,AVOID_BUY,0.6,Low credibility and no positive market signal.,830,52,882,4520,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,22,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,AVOID_BUY,0.6,Low credibility and no positive market signal to offset it.,831,56,887,5095,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,23,8_3_131e924a_131e924a,rugpull,58,0.5309978510319101,AVOID_BUY,0.7,Low credibility and sustained poor reputation outweigh neutral market signals.,831,55,886,5178,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,24,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,ALLOW_BUY,0.6,"Market data is unavailable and reputation is average, presenting no clear negative signals.",830,58,888,4996,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,25,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.7,Strong negative reputation evidence outweighs neutral market data.,831,54,885,4544,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,26,8_3_0205c970_0205c970,rugpull,42,0.2186879130681587,AVOID_BUY,0.6,Low credibility and no positive market signal.,830,53,883,5064,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,27,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,AVOID_BUY,0.65,Low credibility and no positive market signal to offset the risk.,831,57,888,6207,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,28,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,ALLOW_BUY,0.6,"Market data is absent and reputation is moderate, not strongly negative.",830,57,887,5199,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,29,8_3_cc2d4dae_cc2d4dae,rugpull,111,0.3519644812066658,ALLOW_BUY,0.7,"Market data is unavailable and reputation is average, presenting no clear elevated risk.",830,59,889,4667,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,30,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,AVOID_BUY,0.65,Low credibility and no positive market signal to offset the risk.,831,57,888,5131,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,31,8_3_f9da1642_f9da1642,rugpull,35,0.7338928759680493,ALLOW_BUY,0.6,"Market data is absent and reputation is average, with no strong negative signals.",830,58,888,4929,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,32,8_3_88efddb0_88efddb0,rugpull,111,0.4639743745691927,AVOID_BUY,0.6,Low credibility and no positive market signal.,830,52,882,4839,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,33,8_3_fc7440a4_fc7440a4,rugpull,111,0.2300814986011434,ALLOW_BUY,0.7,"Market data is unavailable and reputation is average, presenting no clear elevated risk.",830,59,889,9071,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,34,8_3_fc7440a4_fc7440a4,rugpull,111,0.2300814986011434,ALLOW_BUY,0.7,"Market data is absent and reputation is average, presenting no clear negative risk.",830,58,888,4376,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,35,8_3_288462f5_288462f5,rugpull,113,0.3488829420589547,ALLOW_BUY,0.6,"Market data is absent and reputation is moderate, not strongly negative.",830,57,887,4605,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,36,8_3_85cfd3cf_85cfd3cf,rugpull,42,0.4357742367108624,AVOID_BUY,0.6,Low credibility and no positive market signal.,830,53,883,4684,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,37,8_3_74547805_74547805,rugpull,34,0.850606171187609,AVOID_BUY,0.6,Low credibility and no positive market signal.,830,52,882,4686,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,38,8_3_74547805_74547805,rugpull,34,0.850606171187609,AVOID_BUY,0.65,Low credibility and no positive market signal.,830,52,882,4862,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,39,8_3_c1e13c80_c1e13c80,rugpull,112,0.3817256619227182,ALLOW_BUY,0.8,Strong positive reputation outweighs neutral market evidence.,830,52,882,4915,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,40,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,AVOID_BUY,0.6,Low credibility and no positive market signal.,831,52,883,5207,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,41,8_3_cff377d0_cff377d0,rugpull,45,0.0606982118963629,AVOID_BUY,0.7,Low credibility and sustained poor reputation outweigh neutral market signals.,831,55,886,5027,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,42,8_3_c5371723_c5371723,rugpull,113,0.3432672424279285,ALLOW_BUY,0.6,"Market data is absent and reputation is average, presenting no clear negative risk.",830,58,888,4744,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,43,8_3_f9da1642_f9da1642,rugpull,35,0.7338928759680493,ALLOW_BUY,0.6,"Market data is absent and reputation is average, with no strong negative signals.",830,58,888,4575,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,44,8_3_0c5597e5_0c5597e5,rugpull,112,0.3810971901228561,AVOID_BUY,0.7,Low credibility and sustained poor reputation outweigh neutral market evidence.,831,56,887,4205,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,45,8_3_12239e85_12239e85,rugpull,111,0.3548027409479787,AVOID_BUY,0.6,Low credibility and no positive market signal.,830,53,883,5149,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,46,8_3_c1e13c80_c1e13c80,rugpull,112,0.3817256619227182,ALLOW_BUY,0.7,Strong reputation outweighs neutral market evidence.,830,51,881,4764,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,47,8_3_155ecac8_155ecac8,rugpull,119,0.0,ALLOW_BUY,0.6,"Market data is unavailable and reputation is average, presenting no clear risk.",830,57,887,7431,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,48,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.7,Low credibility and sustained poor reputation outweigh neutral market signals.,831,55,886,4702,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,49,8_3_17e89a30_17e89a30,rugpull,111,0.33935449864169,AVOID_BUY,0.6,Low credibility and no positive market signal.,831,52,883,5120,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,50,8_3_155ecac8_155ecac8,rugpull,119,0.0,ALLOW_BUY,0.7,"Market data is absent and reputation is average, with no strong negative signals.",830,58,888,5093,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,51,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,AVOID_BUY,0.7,Low credibility and sustained poor reputation outweigh neutral market signals.,831,55,886,5145,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,52,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,AVOID_BUY,0.6,Low credibility and no positive market signal.,830,52,882,4357,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,53,8_3_f9da1642_f9da1642,rugpull,35,0.7338928759680493,ALLOW_BUY,0.6,"Market data is absent and reputation is average, presenting no clear elevated risk.",830,59,889,4904,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,54,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,AVOID_BUY,0.6,Low credibility and insufficient positive market signals.,830,52,882,5864,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,55,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,AVOID_BUY,0.7,Low credibility and no positive market signals to offset the risk.,831,56,887,4866,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,56,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,ALLOW_BUY,0.6,"Market data is absent and reputation is moderate, not strongly negative.",830,57,887,5096,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,57,8_3_17e89a30_17e89a30,rugpull,111,0.33935449864169,AVOID_BUY,0.6,Low credibility and no positive market signal to offset the risk.,831,57,888,4954,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,58,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,ALLOW_BUY,0.6,"Market data is absent and reputation is moderate, not strongly negative.",830,57,887,4560,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,59,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.75,"Reputation is very low and sustained, while market evidence is absent.",831,58,889,5100,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,60,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,ALLOW_BUY,0.6,"Market data is absent and reputation is average, presenting no clear risk.",830,57,887,4317,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,61,8_3_c5371723_c5371723,rugpull,113,0.3432672424279285,ALLOW_BUY,0.6,"Market data is unavailable and reputation is average, presenting no clear elevated risk.",830,59,889,5480,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,62,8_3_74547805_74547805,rugpull,34,0.850606171187609,AVOID_BUY,0.6,Low credibility and no positive market signal to offset it.,830,56,886,4922,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,63,8_3_155ecac8_155ecac8,rugpull,119,0.0,ALLOW_BUY,0.6,"Market data is absent and reputation is average, presenting no clear risk.",830,57,887,4775,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,64,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,AVOID_BUY,0.65,Low credibility and no positive market signals to offset the risk.,831,56,887,4389,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,65,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,ALLOW_BUY,0.7,"Market data is unavailable and reputation is average, presenting no clear risk.",830,57,887,5576,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,66,8_3_74547805_74547805,rugpull,34,0.850606171187609,AVOID_BUY,0.6,Low credibility and no positive market signal.,830,52,882,4483,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,67,8_3_0c5597e5_0c5597e5,rugpull,112,0.3810971901228561,AVOID_BUY,0.65,Low credibility and sustained poor reputation outweigh neutral market signals.,831,56,887,4722,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,68,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,AVOID_BUY,0.6,Low credibility and no positive market signal.,830,52,882,6166,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,69,8_3_88efddb0_88efddb0,rugpull,111,0.4639743745691927,AVOID_BUY,0.6,Low credibility and no positive market signal.,830,52,882,10538,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,70,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,AVOID_BUY,0.6,Low credibility and insufficient positive market signals.,830,52,882,4908,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,71,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,AVOID_BUY,0.7,Low credibility and no positive market signals indicate elevated risk.,831,56,887,4987,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,72,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,ALLOW_BUY,0.7,"Market data is unavailable and reputation is average, presenting no clear negative risk.",830,58,888,5448,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,73,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,AVOID_BUY,0.6,Low credibility and no positive market signal.,830,52,882,5745,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,74,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,ALLOW_BUY,0.6,"Market data is absent and reputation is average, presenting no clear risk.",830,57,887,5900,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,75,8_3_131e924a_131e924a,rugpull,58,0.5309978510319101,AVOID_BUY,0.7,Low long-term credibility and no positive market signal to offset the risk.,831,59,890,4574,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,76,8_3_cc2d4dae_cc2d4dae,rugpull,111,0.3519644812066658,ALLOW_BUY,0.6,"Market data is unavailable and reputation is average, presenting no clear risk.",830,57,887,4468,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,77,8_3_288462f5_288462f5,rugpull,113,0.3488829420589547,ALLOW_BUY,0.6,"Market data is unavailable and reputation is moderate, not strongly negative.",830,57,887,4834,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,78,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,AVOID_BUY,0.6,Low credibility and insufficient positive market signals.,830,52,882,4562,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,79,8_3_cc2d4dae_cc2d4dae,rugpull,111,0.3519644812066658,ALLOW_BUY,0.6,"Market data is absent and reputation is average, presenting no clear risk.",830,57,887,5159,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,80,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,AVOID_BUY,0.7,Low credibility and no positive market signal to offset the risk.,831,57,888,8554,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,81,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,ALLOW_BUY,0.6,"Market data is absent and reputation is moderate, not strongly negative.",830,57,887,5914,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,82,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,AVOID_BUY,0.65,Low credibility and no positive market signal to offset the risk.,831,57,888,5444,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,83,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,ALLOW_BUY,0.6,"Market data is unavailable and reputation is average, presenting no clear negative risk.",830,58,888,4997,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,84,8_3_288462f5_288462f5,rugpull,113,0.3488829420589547,ALLOW_BUY,0.6,"Market data is unavailable and reputation is moderate, not strongly negative.",830,57,887,4815,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,85,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,AVOID_BUY,0.6,Low credibility and insufficient positive market signals.,830,52,882,4645,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,86,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,AVOID_BUY,0.6,Low credibility and no positive market signal.,830,53,883,9116,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,87,8_3_85cfd3cf_85cfd3cf,rugpull,42,0.4357742367108624,AVOID_BUY,0.6,Low credibility and no positive market signal.,830,52,882,4910,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,88,8_3_74547805_74547805,rugpull,34,0.850606171187609,AVOID_BUY,0.6,Low credibility and insufficient positive market signals.,830,52,882,4763,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,89,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,ALLOW_BUY,0.6,"Market data is absent and reputation is average, with no strong negative signals.",830,58,888,5010,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,90,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,AVOID_BUY,0.65,Low credibility and no positive market signal.,830,52,882,5001,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,91,8_3_cff377d0_cff377d0,rugpull,45,0.0606982118963629,AVOID_BUY,0.7,"Reputation is very low and sustained, while market data is absent.",831,58,889,4989,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,92,8_3_f9da1642_f9da1642,rugpull,35,0.7338928759680493,ALLOW_BUY,0.6,"Market data is absent and reputation is average, presenting no clear negative risk.",830,58,888,9707,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,93,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,ALLOW_BUY,0.6,"Market data is unavailable and reputation is average, presenting no clear risk.",830,57,887,4485,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,94,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.7,"Reputation is very low and sustained, while market evidence is inconclusive.",831,60,891,4716,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,95,8_3_85cfd3cf_85cfd3cf,rugpull,42,0.4357742367108624,AVOID_BUY,0.6,Low credibility and no positive market signal.,830,52,882,5179,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,96,8_3_51c6f17b_51c6f17b,rugpull,111,0.3763937882658233,AVOID_BUY,0.65,Low credibility and sustained poor reputation outweigh neutral market signals.,831,55,886,5237,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,97,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,AVOID_BUY,0.7,Low credibility and no positive market signal to offset the risk.,831,57,888,4693,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,98,8_3_74547805_74547805,rugpull,34,0.850606171187609,AVOID_BUY,0.6,Low credibility and no positive market signal.,830,53,883,4889,1
llm_rank_mini,deepseek-v3.2,malicious_pre_report,99,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.7,"Reputation is very low and sustained, while market evidence is absent.",831,58,889,5267,1
llm_rank_mini,deepseek-v3.2,good_trust,0,Milady,trust,56,,ALLOW_BUY,0.8,Strong reputation outweighs a minor price fluctuation.,834,52,886,6100,1
llm_rank_mini,deepseek-v3.2,good_trust,1,Cool_Cats,trust,42,,ALLOW_BUY,0.65,Slight price decline is offset by strong long-term credibility.,834,55,889,4863,1
llm_rank_mini,deepseek-v3.2,good_trust,2,Dope_Shibas,trust,10,,ALLOW_BUY,0.65,Positive price trend outweighs neutral reputation.,834,52,886,4520,1
llm_rank_mini,deepseek-v3.2,good_trust,3,BrainDrops,trust,26,,ALLOW_BUY,0.7,Market shows a minor price dip while reputation is solidly above average.,834,58,892,4859,1
llm_rank_mini,deepseek-v3.2,good_trust,4,Milady,trust,74,,ALLOW_BUY,0.8,Strong reputation outweighs a minor price dip.,834,52,886,4259,1
llm_rank_mini,deepseek-v3.2,good_trust,5,FLUF,trust,87,,ALLOW_BUY,0.8,Strong reputation outweighs a minor price dip.,834,52,886,4811,1
llm_rank_mini,deepseek-v3.2,good_trust,6,My_Pet_Hooligan,trust,82,,ALLOW_BUY,0.7,Strong reputation outweighs a minor price dip.,834,52,886,7877,1
llm_rank_mini,deepseek-v3.2,good_trust,7,My_Pet_Hooligan,trust,88,,ALLOW_BUY,0.8,Strong reputation and neutral market trend support a buy.,834,53,887,5200,1
llm_rank_mini,deepseek-v3.2,good_trust,8,Lazy_Lions,trust,75,,ALLOW_BUY,0.7,Strong reputation outweighs a minor price fluctuation.,834,52,886,5081,1
llm_rank_mini,deepseek-v3.2,good_trust,9,Loot,trust,89,,ALLOW_BUY,0.7,Strong reputation outweighs a minor price dip.,834,52,886,4977,1
llm_rank_mini,deepseek-v3.2,good_trust,10,BrainDrops,trust,82,,ALLOW_BUY,0.65,Strong positive reputation outweighs a minor negative price change.,834,54,888,5358,1
llm_rank_mini,deepseek-v3.2,good_trust,11,Loot,trust,119,,ALLOW_BUY,0.65,Strong positive reputation outweighs a minor negative price change.,834,54,888,5031,1
llm_rank_mini,deepseek-v3.2,good_trust,12,Meebits,trust,98,,ALLOW_BUY,0.8,Strong reputation outweighs neutral market signal.,834,51,885,8391,1
llm_rank_mini,deepseek-v3.2,good_trust,13,ForgottenRunesWizardsCult,trust,7,,ALLOW_BUY,0.6,Market shows a minor price dip and reputation is low but not persistently poor.,834,58,892,4919,1
llm_rank_mini,deepseek-v3.2,good_trust,14,Meebits,trust,13,,ALLOW_BUY,0.65,"Market shows a minor price dip and reputation is average, with no strong consistent risk signals.",834,61,895,4988,1
llm_rank_mini,deepseek-v3.2,good_trust,15,Milady,trust,64,,ALLOW_BUY,0.75,Strong reputation outweighs neutral market signal.,834,51,885,4581,1
llm_rank_mini,deepseek-v3.2,good_trust,16,KaijuKingz,trust,93,,ALLOW_BUY,0.8,Strong reputation outweighs a minor price dip.,834,52,886,4526,1
llm_rank_mini,deepseek-v3.2,good_trust,17,Sappy_Seals,trust,7,,ALLOW_BUY,0.7,"Market data is unavailable and reputation is average, presenting no clear elevated risk.",830,59,889,5026,1
llm_rank_mini,deepseek-v3.2,good_trust,18,Habbo_Avatars,trust,20,,ALLOW_BUY,0.6,"Market shows a minor price dip and reputation is average, with no strong consistent risk signals.",834,61,895,6133,1
llm_rank_mini,deepseek-v3.2,good_trust,19,Meebits,trust,92,,ALLOW_BUY,0.75,Strong reputation outweighs a minor price fluctuation.,834,53,887,6043,1
llm_rank_mini,deepseek-v3.2,good_trust,20,BrainDrops,trust,103,,ALLOW_BUY,0.7,Strong positive reputation outweighs a minor negative price change.,834,54,888,6042,1
llm_rank_mini,deepseek-v3.2,good_trust,21,My_Pet_Hooligan,trust,86,,ALLOW_BUY,0.8,Strong reputation outweighs a minor price dip.,834,52,886,4917,1
llm_rank_mini,deepseek-v3.2,good_trust,22,Lazy_Lions,trust,47,,ALLOW_BUY,0.8,Strong reputation and neutral price movement suggest acceptable risk.,834,54,888,6162,1
llm_rank_mini,deepseek-v3.2,good_trust,23,PudgyPenguins,trust,7,,ALLOW_BUY,0.75,Strong reputation outweighs a minor price dip.,834,52,886,5348,1
llm_rank_mini,deepseek-v3.2,good_trust,24,Lazy_Lions,trust,10,,ALLOW_BUY,0.8,Positive reputation and neutral price trend support a buy.,834,54,888,4583,1
llm_rank_mini,deepseek-v3.2,good_trust,25,Realms_for_Adventurers_,trust,7,,AVOID_BUY,0.6,Low credibility and no positive market signal.,831,52,883,9041,1
llm_rank_mini,deepseek-v3.2,good_trust,26,Doodles,trust,34,,ALLOW_BUY,0.8,Strong reputation outweighs neutral market signal.,834,51,885,5155,1
llm_rank_mini,deepseek-v3.2,good_trust,27,BrainDrops,trust,111,,ALLOW_BUY,0.85,Both market and reputation evidence are strongly positive.,834,53,887,4445,1
llm_rank_mini,deepseek-v3.2,good_trust,28,Meebits,trust,56,,ALLOW_BUY,0.75,Strong reputation outweighs a minor price dip.,834,52,886,3850,1
llm_rank_mini,deepseek-v3.2,good_trust,29,BrainDrops,trust,86,,ALLOW_BUY,0.85,Strong positive market and reputation signals indicate low risk.,834,53,887,5149,1
llm_rank_mini,deepseek-v3.2,good_trust,30,Lazy_Lions,trust,106,,ALLOW_BUY,0.85,Both market and reputation evidence are positive.,834,51,885,4347,1
llm_rank_mini,deepseek-v3.2,good_trust,31,Loot,trust,49,,ALLOW_BUY,0.75,Market shows a minor price dip while reputation is above average.,834,55,889,4939,1
llm_rank_mini,deepseek-v3.2,good_trust,32,KaijuKingz,trust,90,,ALLOW_BUY,0.8,Strong reputation outweighs a minor price dip.,834,52,886,9157,1
llm_rank_mini,deepseek-v3.2,good_trust,33,mfer,trust,105,,ALLOW_BUY,0.7,Strong reputation outweighs a minor price dip.,834,52,886,4677,1
llm_rank_mini,deepseek-v3.2,good_trust,34,PudgyPenguins,trust,72,,ALLOW_BUY,0.75,Strong reputation outweighs a minor price dip.,834,52,886,4867,1
