decision_mode,sample_group,sample_idx,contract_id,snapshot_idx,decision,risk_label,market_view,reputation_view,reason,prompt_tokens,completion_tokens,total_tokens,latency_ms,parse_success,model_name
llm_base_rank_mini,malicious_pre_report,20,8_3_0b7e393f_0b7e393f,46,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing, and reputation is neutral with no low-reputation streak.",816,70,886,1729,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,21,8_3_e6d00e3b_e6d00e3b,42,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation evidence is negative with low credibility.",816,69,885,1419,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,22,8_3_48bcdb6f_48bcdb6f,34,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation is clearly negative with a very low credibility rank, indicating meaningful risk.",815,76,891,1801,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,23,8_3_131e924a_131e924a,58,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation evidence is strongly negative with persistent low credibility.",816,71,887,1472,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,24,8_3_0b7e393f_0b7e393f,46,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing, and reputation is neutral with no low-reputation streak.",816,70,886,1816,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,25,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation evidence is strongly negative with persistent low credibility, indicating meaningful risk.",816,76,892,1860,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,26,8_3_0205c970_0205c970,42,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation evidence is negative due to low credibility, leading to a RISK label.",816,76,892,1878,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,27,8_3_48bcdb6f_48bcdb6f,34,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation is clearly negative with a very low credibility rank, indicating meaningful risk.",815,76,891,1882,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,28,8_3_fbbeee19_fbbeee19,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation evidence is negative with a low credibility percentile rank.",816,72,888,1794,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,29,8_3_cc2d4dae_cc2d4dae,111,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is neutral due to missing data, and reputation evidence is neutral with average credibility and no low-reputation streak.",816,78,894,1757,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,30,8_3_48bcdb6f_48bcdb6f,34,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation is clearly negative with a very low credibility rank, indicating meaningful risk.",815,76,891,1690,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,31,8_3_f9da1642_f9da1642,35,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is neutral due to missing data, and reputation is neutral with a moderate credibility rank and no low-reputation streak.",816,79,895,1922,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,32,8_3_88efddb0_88efddb0,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation evidence is negative due to low credibility, leading to a RISK label.",816,76,892,1842,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,33,8_3_fc7440a4_fc7440a4,111,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is neutral due to missing data, and reputation evidence is neutral with average credibility and no low-reputation streak.",816,78,894,1859,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,34,8_3_fc7440a4_fc7440a4,111,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is neutral due to missing data, and reputation evidence is neutral with average credibility and no low-reputation streak.",816,78,894,1432,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,35,8_3_288462f5_288462f5,113,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation is negative with a low credibility percentile rank.",816,71,887,1861,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,36,8_3_85cfd3cf_85cfd3cf,42,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation evidence is negative due to low credibility, leading to a RISK label.",816,76,892,1880,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,37,8_3_74547805_74547805,34,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation evidence is negative due to low credibility, leading to a RISK label.",816,76,892,1945,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,38,8_3_74547805_74547805,34,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation is negative with low credibility, leading to a RISK label.",816,74,890,1360,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,39,8_3_c1e13c80_c1e13c80,112,ALLOW_BUY,NO_RISK,neutral,positive,"Market evidence is neutral due to missing data, while reputation evidence is positive with a high credibility percentile rank and no low-reputation streak.",816,81,897,1835,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,40,8_3_48bcdb6f_48bcdb6f,34,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation is clearly negative with a very low credibility rank and a persistent low-reputation streak.",815,80,895,1421,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,41,8_3_cff377d0_cff377d0,45,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation evidence is strongly negative with persistent low credibility.",816,71,887,1898,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,42,8_3_c5371723_c5371723,113,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is null, and reputation is neutral with no low-reputation streak.",816,70,886,1363,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,43,8_3_f9da1642_f9da1642,35,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing, and reputation is neutral with no low-reputation streak.",816,70,886,1879,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,44,8_3_0c5597e5_0c5597e5,112,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation evidence is strongly negative with persistent low credibility.",817,71,888,1800,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,45,8_3_12239e85_12239e85,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation evidence is negative due to low credibility, leading to a RISK label.",816,76,892,1880,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,46,8_3_c1e13c80_c1e13c80,112,ALLOW_BUY,NO_RISK,neutral,positive,"Market evidence is neutral due to missing data, while reputation evidence is positive with a high credibility percentile rank and no low-reputation streak.",816,81,897,1345,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,47,8_3_155ecac8_155ecac8,119,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing, and reputation is neutral with no low-reputation streak.",816,70,886,1407,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,48,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation evidence is strongly negative with persistent low credibility, indicating meaningful risk.",816,76,892,1870,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,49,8_3_17e89a30_17e89a30,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation is negative with persistent low credibility, leading to a RISK judgment.",816,75,891,1708,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,50,8_3_155ecac8_155ecac8,119,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is null, and reputation credibility is moderate with no low-reputation streak.",816,71,887,1895,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,51,8_3_bba73676_bba73676,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation evidence is strongly negative with persistent low credibility.",817,71,888,1817,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,52,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation evidence is negative with low credibility.",816,69,885,1428,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,53,8_3_f9da1642_f9da1642,35,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is neutral due to missing data, and reputation is neutral with a moderate credibility rank and no low-reputation streak.",816,79,895,1507,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,54,8_3_6249c06e_6249c06e,42,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation evidence is negative due to low credibility, leading to a RISK label.",816,76,892,1820,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,55,8_3_bba73676_bba73676,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation evidence is strongly negative with persistent low credibility.",817,71,888,1872,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,56,8_3_fbbeee19_fbbeee19,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation evidence is negative due to low credibility, leading to a RISK judgment.",816,76,892,1323,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,57,8_3_17e89a30_17e89a30,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but persistent low reputation credibility indicates meaningful long-term risk.",816,72,888,1433,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,58,8_3_fbbeee19_fbbeee19,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation evidence is negative due to low credibility, leading to a RISK judgment.",816,76,892,1809,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,59,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation evidence is strongly negative with persistent low credibility.",816,72,888,1344,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,60,8_3_0b7e393f_0b7e393f,46,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing, and reputation is neutral with no low-reputation streak.",816,70,886,1364,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,61,8_3_c5371723_c5371723,113,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is null, and reputation is neutral with no low-reputation streak.",816,70,886,1856,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,62,8_3_74547805_74547805,34,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation is negative with low credibility, leading to a RISK label.",816,74,890,1825,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,63,8_3_155ecac8_155ecac8,119,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing, and reputation is neutral with no low-reputation streak.",816,70,886,1425,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,64,8_3_48bcdb6f_48bcdb6f,34,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation is clearly negative with a very low credibility rank and a persistent low-reputation streak.",815,80,895,1857,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,65,8_3_162d44f0_162d44f0,52,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing, and reputation is neutral with no low-reputation streak.",816,70,886,1861,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,66,8_3_74547805_74547805,34,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation is negative with low credibility, leading to a RISK label.",816,74,890,1867,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,67,8_3_0c5597e5_0c5597e5,112,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation evidence is strongly negative with persistent low credibility.",817,71,888,1596,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,68,8_3_6249c06e_6249c06e,42,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation evidence is negative due to low credibility, leading to a RISK label.",816,76,892,1469,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,69,8_3_88efddb0_88efddb0,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation evidence is negative due to low credibility, leading to a RISK label.",816,76,892,1735,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,70,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation evidence is negative due to low credibility, leading to a RISK label.",816,76,892,1921,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,71,8_3_bba73676_bba73676,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation evidence is strongly negative due to persistent low credibility.",817,72,889,1772,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,72,8_3_162d44f0_162d44f0,52,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing, and reputation is neutral with no low-reputation streak.",816,70,886,1320,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,73,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation evidence is negative with low credibility.",816,69,885,1945,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,74,8_3_0b7e393f_0b7e393f,46,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing, and reputation is neutral with no low-reputation streak.",816,70,886,1802,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,75,8_3_131e924a_131e924a,58,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation evidence is strongly negative with persistent low credibility.",816,71,887,1820,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,76,8_3_cc2d4dae_cc2d4dae,111,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is neutral due to missing data, and reputation evidence is neutral with average credibility and no low-reputation streak.",816,78,894,1335,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,77,8_3_288462f5_288462f5,113,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation is negative with a low credibility percentile rank.",816,71,887,1812,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,78,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation evidence is negative with low credibility.",816,69,885,1944,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,79,8_3_cc2d4dae_cc2d4dae,111,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is neutral due to missing data, and reputation evidence is neutral with average credibility and no low-reputation streak.",816,78,894,1891,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,80,8_3_bba73676_bba73676,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation evidence is strongly negative due to persistent low credibility.",817,72,889,1764,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,81,8_3_fbbeee19_fbbeee19,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation evidence is negative due to low credibility, leading to a RISK judgment.",816,76,892,1323,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,82,8_3_48bcdb6f_48bcdb6f,34,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation is clearly negative with a very low credibility rank, indicating meaningful risk.",815,76,891,2032,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,83,8_3_0b7e393f_0b7e393f,46,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing, and reputation is neutral with no low-reputation streak.",816,70,886,1829,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,84,8_3_288462f5_288462f5,113,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation is negative with a low credibility percentile rank.",816,71,887,1833,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,85,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation evidence is negative due to low credibility, leading to a RISK label.",816,76,892,1911,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,86,8_3_6249c06e_6249c06e,42,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation is negative with low credibility, leading to a RISK label.",816,74,890,1863,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,87,8_3_85cfd3cf_85cfd3cf,42,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation evidence is negative due to low credibility, leading to a RISK label.",816,76,892,1884,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,88,8_3_74547805_74547805,34,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation is negative with low credibility, leading to a RISK label.",816,74,890,1798,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,89,8_3_162d44f0_162d44f0,52,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing, and reputation is neutral with no low-reputation streak.",816,70,886,1375,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,90,8_3_6249c06e_6249c06e,42,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation is negative with low credibility, leading to a RISK label.",816,74,890,1474,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,91,8_3_cff377d0_cff377d0,45,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation evidence is strongly negative with persistent low credibility.",816,71,887,1303,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,92,8_3_f9da1642_f9da1642,35,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing, and reputation is neutral with no low-reputation streak.",816,70,886,1803,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,93,8_3_162d44f0_162d44f0,52,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is missing, and reputation is neutral with no low-reputation streak.",816,70,886,1766,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,94,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation evidence is strongly negative with persistent low credibility.",816,72,888,1804,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,95,8_3_85cfd3cf_85cfd3cf,42,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation is negative due to low credibility, leading to a RISK label.",816,75,891,1566,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,96,8_3_51c6f17b_51c6f17b,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation evidence is strongly negative with persistent low credibility.",816,72,888,1331,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,97,8_3_bba73676_bba73676,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation evidence is strongly negative with persistent low credibility.",817,71,888,1806,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,98,8_3_74547805_74547805,34,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, while reputation is negative with low credibility, leading to a RISK label.",816,74,890,1836,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,malicious_pre_report,99,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,neutral,negative,"Market evidence is neutral due to missing data, but reputation evidence is strongly negative with persistent low credibility.",816,72,888,1887,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,top_trust,0,CloneX,36,ALLOW_BUY,NO_RISK,negative,positive,The slight negative price change is offset by very strong long-term reputation credibility.,824,69,893,1850,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,top_trust,1,CloneX,66,AVOID_BUY,RISK,positive,negative,"Despite a positive price change, the extremely low TRep credibility rank indicates significant long-term risk.",824,71,895,1793,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,top_trust,2,CloneX,50,ALLOW_BUY,NO_RISK,positive,positive,"Both market and reputation evidence are positive, indicating no meaningful risk.",824,66,890,1307,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,top_trust,3,CloneX,72,ALLOW_BUY,NO_RISK,negative,positive,"Despite a negative price change, the exceptionally high TRep credibility offsets the market signal, indicating no meaningful risk.",824,75,899,1403,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,top_trust,4,BoredApeYachtClub,76,ALLOW_BUY,NO_RISK,negative,positive,"Despite a slight price drop, the exceptionally high TRep credibility offsets the minor market decline.",824,71,895,1385,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,top_trust,5,BoredApeYachtClub,82,ALLOW_BUY,NO_RISK,negative,positive,"Market shows a slight negative price change, but reputation is very strong, offsetting the minor market dip.",824,73,897,1382,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,top_trust,6,Milady,98,ALLOW_BUY,NO_RISK,positive,positive,"Both market and reputation evidence are positive, indicating no meaningful risk.",824,66,890,1748,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,top_trust,7,CloneX,38,ALLOW_BUY,NO_RISK,positive,positive,"Both market price change and TRep credibility are positive, indicating no meaningful risk.",824,69,893,1670,1,gemini-2.5-flash-nothinking
llm_base_rank_mini,top_trust,8,Milady,106,ALLOW_BUY,NO_RISK,positive,positive,"Both market and reputation evidence are positive, indicating no meaningful risk.",824,66,890,1154,1,gemini-2.5-flash-nothinking
