decision_mode,sample_group,sample_idx,contract_id,snapshot_idx,decision,risk_label,market_view,reputation_view,reason,prompt_tokens,completion_tokens,total_tokens,latency_ms,parse_success,model_name
llm_base,malicious_pre_report,23,8_3_131e924a_131e924a,58,AVOID_BUY,RISK,negative,neutral,"Zero trading activity with no price data, zero collection items, and only gas costs indicate a dead or non-functional contract.",816,83,899,2321,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,24,8_3_0b7e393f_0b7e393f,46,AVOID_BUY,RISK,negative,neutral,Zero trading activity with significant gas expenditure suggests contract dysfunction or abandonment; flat position with no market liquidity presents meaningful risk.,816,84,900,2003,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,25,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2278,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,26,8_3_0205c970_0205c970,42,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,1820,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,27,8_3_48bcdb6f_48bcdb6f,34,AVOID_BUY,RISK,negative,neutral,Zero trading activity with significant gas expenditure suggests contract dysfunction or abandonment; flat position with no market liquidity presents meaningful risk.,816,84,900,2497,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,28,8_3_fbbeee19_fbbeee19,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,1822,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,29,8_3_cc2d4dae_cc2d4dae,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,1843,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,30,8_3_48bcdb6f_48bcdb6f,34,AVOID_BUY,RISK,negative,neutral,Zero trading activity with significant gas expenditure suggests contract dysfunction or abandonment; flat position with no market liquidity presents meaningful risk.,816,84,900,2197,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,31,8_3_f9da1642_f9da1642,35,AVOID_BUY,RISK,negative,neutral,Zero trading activity with significant gas expenditure suggests contract dysfunction or abandonment; flat position with no market liquidity presents meaningful risk.,816,84,900,2496,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,32,8_3_88efddb0_88efddb0,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,1812,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,33,8_3_fc7440a4_fc7440a4,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2296,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,34,8_3_fc7440a4_fc7440a4,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2243,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,35,8_3_288462f5_288462f5,113,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,3821,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,36,8_3_85cfd3cf_85cfd3cf,42,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,3219,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,37,8_3_74547805_74547805,34,AVOID_BUY,RISK,negative,neutral,Zero trading activity with significant gas costs indicates a dead or inactive contract with no market demand.,816,76,892,2485,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,38,8_3_74547805_74547805,34,AVOID_BUY,RISK,negative,neutral,Zero trading activity with significant gas costs indicates a dead or inactive contract with no market demand.,816,76,892,1662,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,39,8_3_c1e13c80_c1e13c80,112,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,1887,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,40,8_3_48bcdb6f_48bcdb6f,34,AVOID_BUY,RISK,negative,neutral,Zero trading activity with significant gas expenditure suggests contract dysfunction or abandonment; flat position with no market liquidity presents meaningful risk.,816,84,900,1873,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,41,8_3_cff377d0_cff377d0,45,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,1717,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,42,8_3_c5371723_c5371723,113,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2092,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,43,8_3_f9da1642_f9da1642,35,AVOID_BUY,RISK,negative,neutral,Zero trading activity with significant gas expenditure suggests contract dysfunction or abandonment; flat position with no market liquidity presents meaningful risk.,816,84,900,2158,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,44,8_3_0c5597e5_0c5597e5,112,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2526,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,45,8_3_12239e85_12239e85,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,1741,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,46,8_3_c1e13c80_c1e13c80,112,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2402,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,47,8_3_155ecac8_155ecac8,119,AVOID_BUY,RISK,negative,neutral,Zero trading activity with positive gas spend indicates dead or inactive contract with no market engagement.,816,75,891,2987,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,48,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2064,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,49,8_3_17e89a30_17e89a30,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2666,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,50,8_3_155ecac8_155ecac8,119,AVOID_BUY,RISK,negative,neutral,Zero trading activity with positive gas spend indicates dead or inactive contract with no market engagement.,816,75,891,1900,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,51,8_3_bba73676_bba73676,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,1850,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,52,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,negative,neutral,"Zero trading activity with no price data, zero collection items, and only gas costs indicate a dead or non-functional contract.",816,83,899,1719,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,53,8_3_f9da1642_f9da1642,35,AVOID_BUY,RISK,negative,neutral,Zero trading activity with significant gas expenditure suggests contract dysfunction or abandonment; flat position with no market liquidity presents meaningful risk.,816,84,900,2408,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,54,8_3_6249c06e_6249c06e,42,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,3158,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,55,8_3_bba73676_bba73676,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2365,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,56,8_3_fbbeee19_fbbeee19,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2734,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,57,8_3_17e89a30_17e89a30,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,3785,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,58,8_3_fbbeee19_fbbeee19,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,1861,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,59,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,1858,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,60,8_3_0b7e393f_0b7e393f,46,AVOID_BUY,RISK,negative,neutral,Zero trading activity with significant gas expenditure suggests contract dysfunction or abandonment; flat position with no market liquidity presents meaningful risk.,816,84,900,1829,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,61,8_3_c5371723_c5371723,113,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2145,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,62,8_3_74547805_74547805,34,AVOID_BUY,RISK,negative,neutral,Zero trading activity with significant gas costs indicates a dead or inactive contract with no market demand.,816,76,892,1768,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,63,8_3_155ecac8_155ecac8,119,AVOID_BUY,RISK,negative,neutral,Zero trading activity with positive gas spend indicates dead or inactive contract with no market engagement.,816,75,891,2329,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,64,8_3_48bcdb6f_48bcdb6f,34,AVOID_BUY,RISK,negative,neutral,Zero trading activity with significant gas expenditure suggests contract dysfunction or abandonment; flat position with no market liquidity presents meaningful risk.,816,84,900,2213,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,65,8_3_162d44f0_162d44f0,52,AVOID_BUY,RISK,negative,neutral,Zero trading activity with positive gas spend indicates dead or inactive contract with no market engagement.,816,75,891,1903,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,66,8_3_74547805_74547805,34,AVOID_BUY,RISK,negative,neutral,Zero trading activity with significant gas costs indicates a dead or inactive contract with no market demand.,816,76,892,1745,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,67,8_3_0c5597e5_0c5597e5,112,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2321,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,68,8_3_6249c06e_6249c06e,42,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2267,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,69,8_3_88efddb0_88efddb0,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,1709,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,70,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,negative,neutral,"Zero trading activity with no price data, zero collection items, and only gas costs indicate a dead or non-functional contract.",816,83,899,2797,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,71,8_3_bba73676_bba73676,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,1721,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,72,8_3_162d44f0_162d44f0,52,AVOID_BUY,RISK,negative,neutral,Zero trading activity with positive gas spend indicates dead or inactive contract with no market engagement.,816,75,891,1874,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,73,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,negative,neutral,"Zero trading activity with no price data, zero collection items, and only gas costs indicate a dead or non-functional contract.",816,83,899,2240,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,74,8_3_0b7e393f_0b7e393f,46,AVOID_BUY,RISK,negative,neutral,Zero trading activity with significant gas expenditure suggests contract dysfunction or abandonment; flat position with no market liquidity presents meaningful risk.,816,84,900,1855,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,75,8_3_131e924a_131e924a,58,AVOID_BUY,RISK,negative,neutral,"Zero trading activity with no price data, zero collection items, and only gas costs indicate a dead or non-functional contract.",816,83,899,2231,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,76,8_3_cc2d4dae_cc2d4dae,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,1986,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,77,8_3_288462f5_288462f5,113,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2893,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,78,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,negative,neutral,"Zero trading activity with no price data, zero collection items, and only gas costs indicate a dead or non-functional contract.",816,83,899,2262,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,79,8_3_cc2d4dae_cc2d4dae,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2767,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,80,8_3_bba73676_bba73676,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2224,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,81,8_3_fbbeee19_fbbeee19,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2315,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,82,8_3_48bcdb6f_48bcdb6f,34,AVOID_BUY,RISK,negative,neutral,Zero trading activity with significant gas expenditure suggests contract dysfunction or abandonment; flat position with no market liquidity presents meaningful risk.,816,84,900,3640,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,83,8_3_0b7e393f_0b7e393f,46,AVOID_BUY,RISK,negative,neutral,Zero trading activity with significant gas expenditure suggests contract dysfunction or abandonment; flat position with no market liquidity presents meaningful risk.,816,84,900,2192,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,84,8_3_288462f5_288462f5,113,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2429,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,85,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,negative,neutral,"Zero trading activity with no price data, zero collection items, and only gas costs indicate a dead or non-functional contract.",816,83,899,2277,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,86,8_3_6249c06e_6249c06e,42,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2176,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,87,8_3_85cfd3cf_85cfd3cf,42,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,3188,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,88,8_3_74547805_74547805,34,AVOID_BUY,RISK,negative,neutral,Zero trading activity with significant gas costs indicates a dead or inactive contract with no market demand.,816,76,892,2463,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,89,8_3_162d44f0_162d44f0,52,AVOID_BUY,RISK,negative,neutral,Zero trading activity with positive gas spend indicates dead or inactive contract with no market engagement.,816,75,891,2601,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,90,8_3_6249c06e_6249c06e,42,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,3341,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,91,8_3_cff377d0_cff377d0,45,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,1974,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,92,8_3_f9da1642_f9da1642,35,AVOID_BUY,RISK,negative,neutral,Zero trading activity with significant gas expenditure suggests contract dysfunction or abandonment; flat position with no market liquidity presents meaningful risk.,816,84,900,3251,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,93,8_3_162d44f0_162d44f0,52,AVOID_BUY,RISK,negative,neutral,Zero trading activity with positive gas spend indicates dead or inactive contract with no market engagement.,816,75,891,2218,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,94,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2360,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,95,8_3_85cfd3cf_85cfd3cf,42,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,1973,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,96,8_3_51c6f17b_51c6f17b,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,1986,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,97,8_3_bba73676_bba73676,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2430,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,98,8_3_74547805_74547805,34,AVOID_BUY,RISK,negative,neutral,Zero trading activity with significant gas costs indicates a dead or inactive contract with no market demand.,816,76,892,2573,1,claude-haiku-4-5-20251001
llm_base,malicious_pre_report,99,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,negative,neutral,"Complete absence of market activity (zero trades, zero buyers, zero mints, zero collection items) indicates a dead or non-functional contract.",813,87,900,2780,1,claude-haiku-4-5-20251001
llm_base,top_trust,0,CloneX,36,ALLOW_BUY,NO_RISK,neutral,neutral,Strong trading activity and liquidity with high trade value and unique participants offset by recent price and volume decline; no reputation evidence provided to escalate concern.,833,90,923,2436,1,claude-haiku-4-5-20251001
llm_base,top_trust,1,CloneX,66,ALLOW_BUY,NO_RISK,positive,neutral,"Strong market activity with high trade volume, healthy buyer participation, and positive price momentum outweigh neutral reputation baseline.",833,83,916,2477,1,claude-haiku-4-5-20251001
llm_base,top_trust,2,CloneX,50,ALLOW_BUY,NO_RISK,positive,neutral,"Strong market activity with high trade volume, stable pricing, and healthy buyer engagement despite minor trade count decline.",833,81,914,1735,1,claude-haiku-4-5-20251001
llm_base,top_trust,3,CloneX,72,ALLOW_BUY,NO_RISK,positive,neutral,"Strong market activity with 217 trades, $1.85M volume, and 172 unique buyers indicates healthy demand; minor price decline and trade count decrease are within normal window-to-window fluctuation.",833,104,937,3001,1,claude-haiku-4-5-20251001
llm_base,top_trust,4,BoredApeYachtClub,76,ALLOW_BUY,NO_RISK,positive,neutral,"Strong market activity with high trade volume, stable pricing, and increased trading frequency indicate healthy market conditions despite no reputation data provided.",832,85,917,1787,1,claude-haiku-4-5-20251001
llm_base,top_trust,5,BoredApeYachtClub,82,ALLOW_BUY,NO_RISK,positive,neutral,"Strong market activity with high trade value, substantial buyer engagement, and minimal price decline indicates stable market conditions despite slight trading volume decrease.",830,86,916,1926,1,claude-haiku-4-5-20251001
llm_base,top_trust,6,Milady,98,ALLOW_BUY,NO_RISK,positive,neutral,"Strong market activity with 86 trades, 60 unique buyers, and positive price momentum (+0.37%) indicates healthy trading conditions despite minor trade count decline.",830,94,924,3301,1,claude-haiku-4-5-20251001
llm_base,top_trust,7,CloneX,38,ALLOW_BUY,NO_RISK,positive,neutral,"Strong market activity with high trade volume, healthy buyer diversity, and modest price appreciation indicate stable market conditions.",833,81,914,2663,1,claude-haiku-4-5-20251001
llm_base,top_trust,8,Milady,106,ALLOW_BUY,NO_RISK,positive,neutral,"Strong market activity with high trade volume, stable pricing, and healthy buyer engagement despite minor trade count decline.",832,81,913,2434,1,claude-haiku-4-5-20251001
llm_base,top_trust,9,CloneX,113,ALLOW_BUY,NO_RISK,positive,neutral,"Strong market activity with 223 trades, $474k volume, 102 unique buyers, and positive price momentum (+0.095%) indicates healthy trading conditions despite no reputation data provided.",832,99,931,2033,1,claude-haiku-4-5-20251001
