decision_mode,model_name,sample_group,sample_idx,contract_id,collection_type,snapshot_idx,lead_windows_to_detect,risk_label,market_view,reputation_view,decision,confidence,reason,prompt_tokens,completion_tokens,total_tokens,latency_ms,parse_success
llm_rank,deepseek-v3.2,malicious_pre_report,34,8_3_fc7440a4_fc7440a4,rugpull,111,0.2300814986011434,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Both market and reputation evidence are neutral.,713,53,766,4644,1
llm_rank,deepseek-v3.2,malicious_pre_report,35,8_3_288462f5_288462f5,rugpull,113,0.3488829420589547,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is offset by neutral market evidence.,713,54,767,4899,1
llm_rank,deepseek-v3.2,malicious_pre_report,36,8_3_85cfd3cf_85cfd3cf,rugpull,42,0.4357742367108624,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is offset by neutral market evidence and no sustained low-reputation history.,713,60,773,4697,1
llm_rank,deepseek-v3.2,malicious_pre_report,37,8_3_74547805_74547805,rugpull,34,0.850606171187609,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is offset by neutral market evidence and no sustained low-reputation history.,713,60,773,5214,1
llm_rank,deepseek-v3.2,malicious_pre_report,38,8_3_74547805_74547805,rugpull,34,0.850606171187609,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,713,54,767,6074,1
llm_rank,deepseek-v3.2,malicious_pre_report,39,8_3_c1e13c80_c1e13c80,rugpull,112,0.3817256619227182,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs neutral market evidence.,713,52,765,4886,1
llm_rank,deepseek-v3.2,malicious_pre_report,40,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,714,54,768,4580,1
llm_rank,deepseek-v3.2,malicious_pre_report,41,8_3_cff377d0_cff377d0,rugpull,45,0.0606982118963629,RISK,neutral,negative,AVOID_BUY,0.7,Low long-term credibility and no positive market evidence to offset it.,714,56,770,4809,1
llm_rank,deepseek-v3.2,malicious_pre_report,42,8_3_c5371723_c5371723,rugpull,113,0.3432672424279285,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,Both market and reputation evidence are neutral.,713,53,766,6019,1
llm_rank,deepseek-v3.2,malicious_pre_report,43,8_3_f9da1642_f9da1642,rugpull,35,0.7338928759680493,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,"Both market and reputation evidence are neutral, indicating no strong risk signals.",713,58,771,4853,1
llm_rank,deepseek-v3.2,malicious_pre_report,44,8_3_0c5597e5_0c5597e5,rugpull,112,0.3810971901228561,RISK,neutral,negative,AVOID_BUY,0.7,Low long-term credibility with no positive market evidence to offset it.,714,55,769,6095,1
llm_rank,deepseek-v3.2,malicious_pre_report,45,8_3_12239e85_12239e85,rugpull,111,0.3548027409479787,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is offset by neutral market evidence and no sustained low-reputation history.,713,60,773,4502,1
llm_rank,deepseek-v3.2,malicious_pre_report,46,8_3_c1e13c80_c1e13c80,rugpull,112,0.3817256619227182,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs neutral market signals.,713,52,765,4474,1
llm_rank,deepseek-v3.2,malicious_pre_report,47,8_3_155ecac8_155ecac8,rugpull,119,0.0,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Positive reputation outweighs neutral market evidence.,713,52,765,4860,1
llm_rank,deepseek-v3.2,malicious_pre_report,48,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,RISK,neutral,negative,AVOID_BUY,0.7,Low long-term credibility with no positive market evidence to offset it.,714,56,770,4384,1
llm_rank,deepseek-v3.2,malicious_pre_report,49,8_3_17e89a30_17e89a30,rugpull,111,0.33935449864169,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,714,54,768,4482,1
llm_rank,deepseek-v3.2,malicious_pre_report,50,8_3_155ecac8_155ecac8,rugpull,119,0.0,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Both market and reputation evidence are neutral.,713,53,766,4754,1
llm_rank,deepseek-v3.2,malicious_pre_report,51,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,RISK,neutral,negative,AVOID_BUY,0.7,Persistent low reputation outweighs neutral market evidence.,714,52,766,6060,1
llm_rank,deepseek-v3.2,malicious_pre_report,52,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is offset by neutral market evidence and no sustained low-reputation history.,713,60,773,4564,1
llm_rank,deepseek-v3.2,malicious_pre_report,53,8_3_f9da1642_f9da1642,rugpull,35,0.7338928759680493,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Both market and reputation evidence are neutral.,713,53,766,4399,1
llm_rank,deepseek-v3.2,malicious_pre_report,54,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,713,54,767,4628,1
llm_rank,deepseek-v3.2,malicious_pre_report,55,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,714,54,768,4065,1
llm_rank,deepseek-v3.2,malicious_pre_report,56,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is offset by neutral market evidence.,713,54,767,4169,1
llm_rank,deepseek-v3.2,malicious_pre_report,57,8_3_17e89a30_17e89a30,rugpull,111,0.33935449864169,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,714,54,768,4547,1
llm_rank,deepseek-v3.2,malicious_pre_report,58,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,713,54,767,4866,1
llm_rank,deepseek-v3.2,malicious_pre_report,59,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,RISK,neutral,negative,AVOID_BUY,0.7,Persistent low reputation outweighs neutral market evidence.,714,52,766,4404,1
llm_rank,deepseek-v3.2,malicious_pre_report,60,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Both market and reputation evidence are neutral, indicating no strong risk signals.",713,58,771,4784,1
llm_rank,deepseek-v3.2,malicious_pre_report,61,8_3_c5371723_c5371723,rugpull,113,0.3432672424279285,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,Both market and reputation evidence are neutral.,713,53,766,4382,1
llm_rank,deepseek-v3.2,malicious_pre_report,62,8_3_74547805_74547805,rugpull,34,0.850606171187609,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is offset by neutral market evidence and no sustained low-reputation history.,713,60,773,4911,1
llm_rank,deepseek-v3.2,malicious_pre_report,63,8_3_155ecac8_155ecac8,rugpull,119,0.0,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Both market and reputation evidence are neutral with no strong negative signals.,713,57,770,4222,1
llm_rank,deepseek-v3.2,malicious_pre_report,64,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,714,54,768,4004,1
llm_rank,deepseek-v3.2,malicious_pre_report,65,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Both market and reputation evidence are neutral.,713,53,766,4780,1
llm_rank,deepseek-v3.2,malicious_pre_report,66,8_3_74547805_74547805,rugpull,34,0.850606171187609,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,713,54,767,5541,1
llm_rank,deepseek-v3.2,malicious_pre_report,67,8_3_0c5597e5_0c5597e5,rugpull,112,0.3810971901228561,RISK,neutral,negative,AVOID_BUY,0.65,Low long-term credibility and no positive market evidence to offset it.,714,56,770,4493,1
llm_rank,deepseek-v3.2,malicious_pre_report,68,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is offset by neutral market evidence and no sustained low-reputation history.,713,60,773,4118,1
llm_rank,deepseek-v3.2,malicious_pre_report,69,8_3_88efddb0_88efddb0,rugpull,111,0.4639743745691927,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is offset by neutral market evidence and no sustained low-reputation history.,713,60,773,4335,1
llm_rank,deepseek-v3.2,malicious_pre_report,70,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,713,54,767,4193,1
llm_rank,deepseek-v3.2,malicious_pre_report,71,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,714,54,768,4959,1
llm_rank,deepseek-v3.2,malicious_pre_report,72,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Both market and reputation evidence are neutral.,713,53,766,4416,1
llm_rank,deepseek-v3.2,malicious_pre_report,73,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is offset by neutral market evidence and no sustained low-reputation history.,713,60,773,4761,1
llm_rank,deepseek-v3.2,malicious_pre_report,74,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Both market and reputation evidence are neutral, indicating no strong risk signals.",713,58,771,4400,1
llm_rank,deepseek-v3.2,malicious_pre_report,75,8_3_131e924a_131e924a,rugpull,58,0.5309978510319101,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,714,54,768,4359,1
llm_rank,deepseek-v3.2,malicious_pre_report,76,8_3_cc2d4dae_cc2d4dae,rugpull,111,0.3519644812066658,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Both market and reputation evidence are neutral.,713,53,766,4688,1
llm_rank,deepseek-v3.2,malicious_pre_report,77,8_3_288462f5_288462f5,rugpull,113,0.3488829420589547,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is offset by neutral market evidence and no sustained low-reputation history.,713,60,773,4655,1
llm_rank,deepseek-v3.2,malicious_pre_report,78,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,713,54,767,4539,1
llm_rank,deepseek-v3.2,malicious_pre_report,79,8_3_cc2d4dae_cc2d4dae,rugpull,111,0.3519644812066658,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Both market and reputation evidence are neutral.,713,53,766,4877,1
llm_rank,deepseek-v3.2,malicious_pre_report,80,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,714,54,768,6002,1
llm_rank,deepseek-v3.2,malicious_pre_report,81,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,713,54,767,4991,1
llm_rank,deepseek-v3.2,malicious_pre_report,82,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,714,54,768,4494,1
llm_rank,deepseek-v3.2,malicious_pre_report,83,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Both market and reputation evidence are neutral.,713,53,766,4229,1
llm_rank,deepseek-v3.2,malicious_pre_report,84,8_3_288462f5_288462f5,rugpull,113,0.3488829420589547,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is offset by neutral market evidence and no sustained low-reputation history.,713,60,773,4295,1
llm_rank,deepseek-v3.2,malicious_pre_report,85,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,713,54,767,4556,1
llm_rank,deepseek-v3.2,malicious_pre_report,86,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,713,54,767,4981,1
llm_rank,deepseek-v3.2,malicious_pre_report,87,8_3_85cfd3cf_85cfd3cf,rugpull,42,0.4357742367108624,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,713,54,767,5588,1
llm_rank,deepseek-v3.2,malicious_pre_report,88,8_3_74547805_74547805,rugpull,34,0.850606171187609,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,713,54,767,4443,1
llm_rank,deepseek-v3.2,malicious_pre_report,89,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Both market and reputation evidence are neutral.,713,53,766,4332,1
llm_rank,deepseek-v3.2,malicious_pre_report,90,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is offset by neutral market evidence and no sustained low-reputation history.,713,60,773,4782,1
llm_rank,deepseek-v3.2,malicious_pre_report,91,8_3_cff377d0_cff377d0,rugpull,45,0.0606982118963629,RISK,neutral,negative,AVOID_BUY,0.7,Persistent low credibility outweighs neutral market conditions.,714,52,766,14835,1
llm_rank,deepseek-v3.2,malicious_pre_report,92,8_3_f9da1642_f9da1642,rugpull,35,0.7338928759680493,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,"Both market and reputation evidence are neutral, indicating no strong risk signals.",713,58,771,4739,1
llm_rank,deepseek-v3.2,malicious_pre_report,93,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Both market and reputation evidence are neutral.,713,53,766,5518,1
llm_rank,deepseek-v3.2,malicious_pre_report,94,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,714,54,768,4720,1
llm_rank,deepseek-v3.2,malicious_pre_report,95,8_3_85cfd3cf_85cfd3cf,rugpull,42,0.4357742367108624,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is offset by neutral market evidence and no sustained low-reputation history.,713,60,773,4631,1
llm_rank,deepseek-v3.2,malicious_pre_report,96,8_3_51c6f17b_51c6f17b,rugpull,111,0.3763937882658233,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is offset by neutral market evidence.,714,54,768,4951,1
llm_rank,deepseek-v3.2,malicious_pre_report,97,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,714,54,768,5300,1
llm_rank,deepseek-v3.2,malicious_pre_report,98,8_3_74547805_74547805,rugpull,34,0.850606171187609,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,713,54,767,4920,1
llm_rank,deepseek-v3.2,malicious_pre_report,99,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is insufficient to override neutral market evidence.,714,54,768,5459,1
llm_rank,deepseek-v3.2,good_trust,0,Milady,trust,56,,NO_RISK,neutral,positive,ALLOW_BUY,0.9,Strong reputation outweighs neutral market evidence.,713,52,765,4011,1
llm_rank,deepseek-v3.2,good_trust,1,Cool_Cats,trust,42,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Positive reputation outweighs neutral market evidence.,713,52,765,5218,1
llm_rank,deepseek-v3.2,good_trust,2,Dope_Shibas,trust,10,,NO_RISK,neutral,neutral,ALLOW_BUY,0.6,Both market and reputation evidence are neutral.,713,53,766,4686,1
llm_rank,deepseek-v3.2,good_trust,3,BrainDrops,trust,26,,NO_RISK,neutral,positive,ALLOW_BUY,0.7,Positive reputation outweighs neutral market evidence.,713,52,765,5125,1
llm_rank,deepseek-v3.2,good_trust,4,Milady,trust,74,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs neutral market evidence.,713,52,765,4793,1
llm_rank,deepseek-v3.2,good_trust,5,FLUF,trust,87,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,713,52,765,7129,1
llm_rank,deepseek-v3.2,good_trust,6,My_Pet_Hooligan,trust,82,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs neutral market evidence.,713,52,765,4852,1
llm_rank,deepseek-v3.2,good_trust,7,My_Pet_Hooligan,trust,88,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong reputation outweighs neutral market evidence.,713,52,765,5217,1
llm_rank,deepseek-v3.2,good_trust,8,Lazy_Lions,trust,75,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong long-term credibility outweighs neutral market state.,713,54,767,4151,1
llm_rank,deepseek-v3.2,good_trust,9,Loot,trust,89,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs neutral market evidence.,713,52,765,4626,1
llm_rank,deepseek-v3.2,good_trust,10,BrainDrops,trust,82,,NO_RISK,neutral,positive,ALLOW_BUY,0.9,Strong long-term credibility outweighs neutral market position.,713,54,767,5655,1
llm_rank,deepseek-v3.2,good_trust,11,Loot,trust,119,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs neutral market evidence.,713,52,765,4228,1
llm_rank,deepseek-v3.2,good_trust,12,Meebits,trust,98,,NO_RISK,neutral,positive,ALLOW_BUY,0.8,Strong reputation outweighs neutral market signals.,713,52,765,4752,1
llm_rank,deepseek-v3.2,good_trust,13,ForgottenRunesWizardsCult,trust,7,,NO_RISK,neutral,negative,ALLOW_BUY,0.6,Low reputation is offset by neutral market evidence and no sustained low-reputation history.,713,60,773,4837,1
llm_rank,deepseek-v3.2,good_trust,14,Meebits,trust,13,,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Both market and reputation evidence are neutral.,713,53,766,4640,1
llm_rank,deepseek-v3.2,good_trust,15,Milady,trust,64,,NO_RISK,neutral,positive,ALLOW_BUY,0.9,Strong reputation outweighs neutral market signals.,713,52,765,4389,1
llm_rank,deepseek-v3.2,good_trust,16,KaijuKingz,trust,93,,NO_RISK,neutral,positive,ALLOW_BUY,0.85,Strong long-term reputation outweighs neutral market state.,713,54,767,5188,1
llm_rank,deepseek-v3.2,good_trust,17,Sappy_Seals,trust,7,,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,Both market and reputation evidence are neutral.,713,53,766,5098,1
llm_rank,deepseek-v3.2,good_trust,18,Habbo_Avatars,trust,20,,NO_RISK,neutral,neutral,ALLOW_BUY,0.7,"Both market and reputation evidence are neutral, indicating no strong risk signals.",713,58,771,5418,1
