decision_mode,sample_group,sample_idx,contract_id,snapshot_idx,decision,risk_label,market_view,reputation_view,reason,prompt_tokens,completion_tokens,total_tokens,latency_ms,parse_success,model_name
llm_rank,malicious_pre_report,10,8_3_4362e588_4362e588,42,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 53/100 indicates below-median trustworthiness; low TRep credibility is meaningful risk evidence in this screening mode.,716,94,810,1846,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,11,8_3_4362e588_4362e588,42,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 53/100 indicates below-median trustworthiness; low TRep credibility is meaningful risk evidence in this screening mode.,716,94,810,2449,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,12,8_3_e6d00e3b_e6d00e3b,42,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 32/100 indicates below-average long-term trustworthiness, constituting meaningful reputation risk.",716,88,804,2899,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,13,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,neutral,negative,Extremely low credibility percentile (6/100) with persistent 91-window low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,2475,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,14,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 32/100 indicates below-average long-term trustworthiness, constituting meaningful reputation risk.",716,88,804,2536,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,15,8_3_162d44f0_162d44f0,52,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 52/100 indicates below-median trustworthiness; entity ranks in lower half of TRep distribution, constituting meaningful long-term risk.",716,98,814,2761,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,16,8_3_e6d00e3b_e6d00e3b,42,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 32/100 indicates below-average long-term trustworthiness, constituting meaningful reputation risk.",716,88,804,1812,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,17,8_3_0c5597e5_0c5597e5,112,AVOID_BUY,RISK,neutral,negative,Extremely low credibility percentile (13/100) with persistent 31-window low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,5288,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,18,8_3_cc2d4dae_cc2d4dae,111,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 55/100 indicates below-median trust standing; in reputation-primary mode, this persistent low credibility warrants risk classification.",716,93,809,4804,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,19,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,neutral,negative,Extremely low credibility percentile (6/100) with persistent 91-window low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,2235,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,20,8_3_0b7e393f_0b7e393f,46,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 50/100 indicates below-median trustworthiness; median-level credibility is insufficient for NFT investment in risk-screening mode.,716,96,812,2159,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,21,8_3_e6d00e3b_e6d00e3b,42,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 32/100 indicates below-average long-term trustworthiness, constituting meaningful reputation risk.",716,88,804,1858,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,22,8_3_48bcdb6f_48bcdb6f,34,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 8/100 indicates severely compromised long-term trust; extremely low ranking alone justifies high-risk classification.,716,90,806,2720,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,23,8_3_131e924a_131e924a,58,AVOID_BUY,RISK,neutral,negative,Extremely low credibility percentile (4/100) with persistent 18-window low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,1781,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,24,8_3_0b7e393f_0b7e393f,46,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 50/100 indicates below-median trustworthiness; median-level credibility is insufficient for NFT investment in risk-screening mode.,716,96,812,2349,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,25,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,neutral,negative,Extremely low credibility percentile (6/100) with persistent 91-window low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,2577,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,26,8_3_0205c970_0205c970,42,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 33/100 indicates below-average long-term trustworthiness, constituting meaningful reputation risk.",716,88,804,1702,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,27,8_3_48bcdb6f_48bcdb6f,34,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 8/100 indicates severely compromised long-term trust; extremely low ranking alone justifies high-risk classification.,716,90,806,2154,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,28,8_3_fbbeee19_fbbeee19,111,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 37/100 indicates below-average long-term trust, constituting meaningful reputation risk.",716,85,801,2547,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,29,8_3_cc2d4dae_cc2d4dae,111,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 55/100 indicates below-median trust standing; in reputation-primary mode, this persistent low credibility warrants risk classification.",716,93,809,2219,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,30,8_3_48bcdb6f_48bcdb6f,34,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 8/100 indicates severely compromised long-term trust; extremely low ranking alone justifies high-risk classification.,716,90,806,1953,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,31,8_3_f9da1642_f9da1642,35,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 48/100 indicates below-median trustworthiness; entity ranks in lower half of TRep distribution, constituting meaningful long-term risk.",716,98,814,2574,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,32,8_3_88efddb0_88efddb0,111,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 29/100 indicates significantly below-average long-term trust, constituting meaningful reputation risk.",716,86,802,2213,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,33,8_3_fc7440a4_fc7440a4,111,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 58/100 indicates below-average long-term trust; this persistent low credibility is meaningful risk evidence in reputation-primary mode.,716,94,810,2104,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,34,8_3_fc7440a4_fc7440a4,111,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 58/100 indicates below-average long-term trust; this persistent low credibility is meaningful risk evidence in reputation-primary mode.,716,94,810,1958,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,35,8_3_288462f5_288462f5,113,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 39/100 indicates below-average long-term trustworthiness, constituting meaningful reputation risk.",716,88,804,1895,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,36,8_3_85cfd3cf_85cfd3cf,42,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 28/100 indicates significantly below-average long-term trustworthiness, constituting meaningful reputation risk.",716,89,805,2667,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,37,8_3_74547805_74547805,34,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 23/100 indicates significantly below-average long-term trustworthiness, constituting meaningful reputation risk.",716,89,805,2209,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,38,8_3_74547805_74547805,34,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 23/100 indicates significantly below-average long-term trustworthiness, constituting meaningful reputation risk.",716,89,805,1968,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,39,8_3_c1e13c80_c1e13c80,112,ALLOW_BUY,NO_RISK,neutral,neutral,"Credibility percentile rank of 71/100 is above median with no persistent low-reputation streak, indicating acceptable trust profile.",716,88,804,2180,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,40,8_3_48bcdb6f_48bcdb6f,34,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 8/100 indicates severely compromised long-term trust; extremely low ranking alone justifies high-risk classification.,716,90,806,1887,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,41,8_3_cff377d0_cff377d0,45,AVOID_BUY,RISK,neutral,negative,Extremely low credibility percentile (5/100) with persistent 20-window low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,1680,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,42,8_3_c5371723_c5371723,113,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 49/100 indicates below-median trustworthiness, which constitutes meaningful reputation risk in screening mode.",716,89,805,1711,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,43,8_3_f9da1642_f9da1642,35,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 48/100 indicates below-median trustworthiness; entity ranks in lower half of TRep distribution, constituting meaningful long-term risk.",716,98,814,2426,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,44,8_3_0c5597e5_0c5597e5,112,AVOID_BUY,RISK,neutral,negative,Extremely low credibility percentile (13/100) with persistent 31-window low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,2169,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,45,8_3_12239e85_12239e85,111,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 32/100 indicates below-average long-term trustworthiness, constituting meaningful reputation risk.",716,88,804,2195,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,46,8_3_c1e13c80_c1e13c80,112,ALLOW_BUY,NO_RISK,neutral,neutral,"Credibility percentile rank of 71/100 is above median with no persistent low-reputation streak, indicating acceptable trust profile.",716,88,804,2031,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,47,8_3_155ecac8_155ecac8,119,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 62/100 indicates below-average long-term trust; this persistent moderate-to-low credibility constitutes meaningful risk in reputation-primary mode.,716,98,814,1959,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,48,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,neutral,negative,Extremely low credibility percentile (6/100) with persistent 91-window low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,2067,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,49,8_3_17e89a30_17e89a30,111,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 20/100 with persistent 2-window low-reputation streak indicates unreliable entity with sustained trust deficit.,716,90,806,1784,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,50,8_3_155ecac8_155ecac8,119,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 62/100 indicates below-average long-term trust; this persistent moderate-to-low credibility constitutes meaningful risk in reputation-primary mode.,716,98,814,3557,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,51,8_3_bba73676_bba73676,111,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 15/100 with 41-window persistent low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,2212,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,52,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 32/100 indicates below-average long-term trustworthiness, constituting meaningful reputation risk.",716,88,804,2123,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,53,8_3_f9da1642_f9da1642,35,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 48/100 indicates below-median trustworthiness; entity ranks in lower half of TRep distribution, constituting meaningful long-term risk.",716,98,814,2412,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,54,8_3_6249c06e_6249c06e,42,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 23/100 indicates significantly below-average long-term trustworthiness, constituting meaningful reputation risk.",716,89,805,2202,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,55,8_3_bba73676_bba73676,111,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 15/100 with 41-window persistent low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,3949,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,56,8_3_fbbeee19_fbbeee19,111,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 37/100 indicates below-average long-term trust, constituting meaningful reputation risk.",716,85,801,1662,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,57,8_3_17e89a30_17e89a30,111,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 20/100 with persistent 2-window low-reputation streak indicates unreliable entity with sustained trust deficit.,716,90,806,1781,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,58,8_3_fbbeee19_fbbeee19,111,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 37/100 indicates below-average long-term trust, constituting meaningful reputation risk.",716,85,801,2093,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,59,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,neutral,negative,Extremely low credibility percentile (6/100) with persistent 91-window low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,2244,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,60,8_3_0b7e393f_0b7e393f,46,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 50/100 indicates below-median trustworthiness; median-level credibility is insufficient for NFT investment in risk-screening mode.,716,96,812,2233,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,61,8_3_c5371723_c5371723,113,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 49/100 indicates below-median trustworthiness, which constitutes meaningful reputation risk in screening mode.",716,89,805,1910,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,62,8_3_74547805_74547805,34,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 23/100 indicates significantly below-average long-term trustworthiness, constituting meaningful reputation risk.",716,89,805,2198,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,63,8_3_155ecac8_155ecac8,119,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 62/100 indicates below-average long-term trust; this persistent moderate-to-low credibility constitutes meaningful risk in reputation-primary mode.,716,98,814,1798,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,64,8_3_48bcdb6f_48bcdb6f,34,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 8/100 indicates severely compromised long-term trust; extremely low ranking alone justifies high-risk classification.,716,90,806,3462,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,65,8_3_162d44f0_162d44f0,52,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 52/100 indicates below-median trustworthiness; entity ranks in lower half of TRep distribution, constituting meaningful long-term risk.",716,98,814,1890,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,66,8_3_74547805_74547805,34,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 23/100 indicates significantly below-average long-term trustworthiness, constituting meaningful reputation risk.",716,89,805,2489,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,67,8_3_0c5597e5_0c5597e5,112,AVOID_BUY,RISK,neutral,negative,Extremely low credibility percentile (13/100) with persistent 31-window low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,1678,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,68,8_3_6249c06e_6249c06e,42,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 23/100 indicates significantly below-average long-term trustworthiness, constituting meaningful reputation risk.",716,89,805,1981,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,69,8_3_88efddb0_88efddb0,111,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 29/100 indicates significantly below-average long-term trust, constituting meaningful reputation risk.",716,86,802,2179,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,70,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 32/100 indicates below-average long-term trustworthiness, constituting meaningful reputation risk.",716,88,804,2459,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,71,8_3_bba73676_bba73676,111,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 15/100 with 41-window persistent low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,2172,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,72,8_3_162d44f0_162d44f0,52,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 52/100 indicates below-median trustworthiness; entity ranks in lower half of TRep distribution, constituting meaningful long-term risk.",716,98,814,2665,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,73,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 32/100 indicates below-average long-term trustworthiness, constituting meaningful reputation risk.",716,88,804,2056,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,74,8_3_0b7e393f_0b7e393f,46,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 50/100 indicates below-median trustworthiness; median-level credibility is insufficient for NFT investment in risk-screening mode.,716,96,812,2569,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,75,8_3_131e924a_131e924a,58,AVOID_BUY,RISK,neutral,negative,Extremely low credibility percentile (4/100) with persistent 18-window low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,2078,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,76,8_3_cc2d4dae_cc2d4dae,111,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 55/100 indicates below-median trust standing; in reputation-primary mode, this persistent low credibility warrants risk classification.",716,93,809,2144,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,77,8_3_288462f5_288462f5,113,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 39/100 indicates below-average long-term trustworthiness, constituting meaningful reputation risk.",716,88,804,3464,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,78,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 32/100 indicates below-average long-term trustworthiness, constituting meaningful reputation risk.",716,88,804,2532,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,79,8_3_cc2d4dae_cc2d4dae,111,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 55/100 indicates below-median trust standing; in reputation-primary mode, this persistent low credibility warrants risk classification.",716,93,809,2210,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,80,8_3_bba73676_bba73676,111,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 15/100 with 41-window persistent low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,2386,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,81,8_3_fbbeee19_fbbeee19,111,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 37/100 indicates below-average long-term trust, constituting meaningful reputation risk.",716,85,801,2026,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,82,8_3_48bcdb6f_48bcdb6f,34,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 8/100 indicates severely compromised long-term trust; extremely low ranking alone justifies high-risk classification.,716,90,806,2301,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,83,8_3_0b7e393f_0b7e393f,46,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 50/100 indicates below-median trustworthiness; median-level credibility is insufficient for NFT investment in risk-screening mode.,716,96,812,1844,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,84,8_3_288462f5_288462f5,113,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 39/100 indicates below-average long-term trustworthiness, constituting meaningful reputation risk.",716,88,804,3584,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,85,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 32/100 indicates below-average long-term trustworthiness, constituting meaningful reputation risk.",716,88,804,1705,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,86,8_3_6249c06e_6249c06e,42,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 23/100 indicates significantly below-average long-term trustworthiness, constituting meaningful reputation risk.",716,89,805,2579,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,87,8_3_85cfd3cf_85cfd3cf,42,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 28/100 indicates significantly below-average long-term trustworthiness, constituting meaningful reputation risk.",716,89,805,2526,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,88,8_3_74547805_74547805,34,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 23/100 indicates significantly below-average long-term trustworthiness, constituting meaningful reputation risk.",716,89,805,1905,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,89,8_3_162d44f0_162d44f0,52,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 52/100 indicates below-median trustworthiness; entity ranks in lower half of TRep distribution, constituting meaningful long-term risk.",716,98,814,1882,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,90,8_3_6249c06e_6249c06e,42,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 23/100 indicates significantly below-average long-term trustworthiness, constituting meaningful reputation risk.",716,89,805,1733,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,91,8_3_cff377d0_cff377d0,45,AVOID_BUY,RISK,neutral,negative,Extremely low credibility percentile (5/100) with persistent 20-window low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,2380,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,92,8_3_f9da1642_f9da1642,35,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 48/100 indicates below-median trustworthiness; entity ranks in lower half of TRep distribution, constituting meaningful long-term risk.",716,98,814,2297,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,93,8_3_162d44f0_162d44f0,52,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 52/100 indicates below-median trustworthiness; entity ranks in lower half of TRep distribution, constituting meaningful long-term risk.",716,98,814,1909,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,94,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,neutral,negative,Extremely low credibility percentile (6/100) with persistent 91-window low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,2177,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,95,8_3_85cfd3cf_85cfd3cf,42,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 28/100 indicates significantly below-average long-term trustworthiness, constituting meaningful reputation risk.",716,89,805,2600,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,96,8_3_51c6f17b_51c6f17b,111,AVOID_BUY,RISK,neutral,negative,Extremely low credibility percentile (8/100) with persistent 72-window low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,2509,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,97,8_3_bba73676_bba73676,111,AVOID_BUY,RISK,neutral,negative,Credibility percentile rank of 15/100 with 41-window persistent low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,2673,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,98,8_3_74547805_74547805,34,AVOID_BUY,RISK,neutral,negative,"Credibility percentile rank of 23/100 indicates significantly below-average long-term trustworthiness, constituting meaningful reputation risk.",716,89,805,1927,1,claude-haiku-4-5-20251001
llm_rank,malicious_pre_report,99,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,neutral,negative,Extremely low credibility percentile (6/100) with persistent 91-window low-reputation streak indicates severe and reliable long-term trust deficit.,716,90,806,2128,1,claude-haiku-4-5-20251001
llm_rank,top_trust,0,CloneX,36,ALLOW_BUY,NO_RISK,neutral,positive,Credibility percentile rank of 98/100 with zero low-reputation streak indicates strong positive reputation evidence.,716,84,800,2718,1,claude-haiku-4-5-20251001
llm_rank,top_trust,1,CloneX,66,ALLOW_BUY,NO_RISK,neutral,positive,Credibility percentile rank of 99/100 with zero low-reputation streak indicates strong positive reputation evidence.,716,84,800,2863,1,claude-haiku-4-5-20251001
llm_rank,top_trust,2,CloneX,50,ALLOW_BUY,NO_RISK,neutral,positive,Credibility percentile rank of 98/100 with zero low-reputation streak indicates strong positive reputation evidence.,716,84,800,2204,1,claude-haiku-4-5-20251001
llm_rank,top_trust,3,CloneX,72,ALLOW_BUY,NO_RISK,neutral,positive,Credibility percentile rank of 99/100 with zero low-reputation streak indicates strong positive reputation evidence.,716,84,800,2635,1,claude-haiku-4-5-20251001
llm_rank,top_trust,4,BoredApeYachtClub,76,ALLOW_BUY,NO_RISK,neutral,positive,Credibility percentile rank of 99/100 with zero low-reputation streak indicates strong positive reputation evidence.,716,84,800,1794,1,claude-haiku-4-5-20251001
