decision_mode,sample_group,sample_idx,contract_id,snapshot_idx,decision,risk_label,market_view,reputation_view,reason,prompt_tokens,completion_tokens,total_tokens,latency_ms,parse_success,model_name
llm_base_rank_mini,malicious_pre_report,45,8_3_12239e85_12239e85,111,AVOID_BUY,RISK,neutral,negative,"Credibility percentile of 32/100 signals below-average long-term reputation risk; with neutral market evidence and no offsetting positive signals, reputation-side risk dominates the decision.",859,99,958,2707,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,46,8_3_c1e13c80_c1e13c80,112,ALLOW_BUY,NO_RISK,neutral,positive,"Market evidence is absent (null price change), but reputation is solidly positive at 71st percentile with no low-reputation streak; neutral market combined with positive reputation supports no-risk judgment.",859,100,959,2732,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,47,8_3_155ecac8_155ecac8,119,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is absent (null price change), and reputation is middling (62nd percentile) with no persistent low-credibility streak; neither evidence group shows clear negative signal.",859,97,956,2985,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,48,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,neutral,negative,"Persistent extreme low credibility (6th percentile, 91-window streak) with neutral market evidence creates meaningful long-term risk despite flat position.",859,90,949,1905,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,49,8_3_17e89a30_17e89a30,111,AVOID_BUY,RISK,neutral,negative,"Persistent low credibility (20th percentile, 2-window streak) combined with neutral market evidence and flat position creates meaningful long-term risk.",859,90,949,2154,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,50,8_3_155ecac8_155ecac8,119,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is absent (null price change), and reputation is middling (62nd percentile) with no persistent low-credibility streak; neither evidence group shows clear negative signal.",859,97,956,2284,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,51,8_3_bba73676_bba73676,111,AVOID_BUY,RISK,neutral,negative,"Persistent low credibility (15th percentile, 41-window streak) combined with neutral market evidence and flat position creates meaningful long-term risk.",859,90,949,2755,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,52,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,neutral,negative,"Credibility percentile of 32/100 signals below-average long-term reputation risk; with neutral market evidence and no offsetting positive signals, reputation-side risk dominates the decision.",859,99,958,1985,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,53,8_3_f9da1642_f9da1642,35,ALLOW_BUY,NO_RISK,neutral,negative,"Market evidence is absent (null price change), making it neutral; reputation is below median (48th percentile) but not persistently low (streak=0), so weak negative signal does not override neutral market evidence.",859,104,963,2781,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,54,8_3_6249c06e_6249c06e,42,AVOID_BUY,RISK,neutral,negative,Credibility percentile of 23/100 signals poor long-term reputation with no offsetting market evidence; neutral market data cannot overcome persistent low-trust signal.,859,93,952,2167,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,55,8_3_bba73676_bba73676,111,AVOID_BUY,RISK,neutral,negative,"Persistent low credibility (15th percentile, 41-window streak) combined with neutral market evidence and flat position creates meaningful long-term risk.",859,90,949,1998,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,56,8_3_fbbeee19_fbbeee19,111,AVOID_BUY,RISK,neutral,negative,"Credibility percentile of 37/100 signals below-average long-term reputation risk; with neutral market evidence and no offsetting positive signals, reputation-side risk dominates the decision.",859,99,958,2265,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,57,8_3_17e89a30_17e89a30,111,AVOID_BUY,RISK,neutral,negative,"Persistent low credibility (20th percentile, 2-window streak) combined with neutral market evidence and flat position creates meaningful long-term risk.",859,90,949,2182,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,58,8_3_fbbeee19_fbbeee19,111,AVOID_BUY,RISK,neutral,negative,"Credibility percentile of 37/100 signals below-average long-term reputation risk; with neutral market evidence and no offsetting positive signals, reputation-side risk dominates the decision.",859,99,958,2725,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,59,8_3_c8fd581c_c8fd581c,111,AVOID_BUY,RISK,neutral,negative,"Persistent extreme low credibility (6th percentile, 91-window streak) with neutral market evidence creates meaningful long-term risk despite flat position.",859,90,949,2036,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,60,8_3_0b7e393f_0b7e393f,46,ALLOW_BUY,NO_RISK,neutral,negative,"Market evidence is absent (null price change), making it neutral; reputation is at median credibility (50th percentile) with no persistent low-reputation streak, so reputation signal is weak and does not override neutral market evidence.",859,106,965,2796,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,61,8_3_c5371723_c5371723,113,ALLOW_BUY,NO_RISK,neutral,negative,"Market evidence is absent (null price change), reputation is below median (49th percentile) but not persistently low; weak negative reputation signal does not override neutral market evidence.",859,96,955,2355,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,62,8_3_74547805_74547805,34,AVOID_BUY,RISK,neutral,negative,Credibility percentile of 23/100 signals poor long-term reputation with no offsetting market evidence; neutral market data cannot overcome persistent low-trust signal.,859,93,952,2329,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,63,8_3_155ecac8_155ecac8,119,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is absent (null price change), and reputation is middling (62nd percentile) with no persistent low-credibility streak; neither evidence group shows clear negative signal.",859,97,956,1954,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,64,8_3_48bcdb6f_48bcdb6f,34,AVOID_BUY,RISK,neutral,negative,Extremely low credibility percentile (8/100) with persistent low-reputation streak creates material long-term risk; neutral market evidence does not offset reputation signal.,859,92,951,2530,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,65,8_3_162d44f0_162d44f0,52,ALLOW_BUY,NO_RISK,neutral,negative,"Market evidence is absent (null price change), making it neutral; reputation is below median (52nd percentile) but not persistently low (streak=0), so weak negative signal does not override neutral market evidence.",859,104,963,2918,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,66,8_3_74547805_74547805,34,AVOID_BUY,RISK,neutral,negative,Credibility percentile of 23/100 signals poor long-term reputation with no offsetting market evidence; neutral market data cannot overcome persistent low-trust signal.,859,93,952,2444,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,67,8_3_0c5597e5_0c5597e5,112,AVOID_BUY,RISK,neutral,negative,"Persistent low credibility (13th percentile, 31-window streak) combined with neutral market evidence and flat position indicates meaningful long-term risk.",859,90,949,2048,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,68,8_3_6249c06e_6249c06e,42,AVOID_BUY,RISK,neutral,negative,Credibility percentile of 23/100 signals poor long-term reputation with no offsetting market evidence; neutral market data cannot overcome persistent low-trust signal.,859,93,952,1924,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,69,8_3_88efddb0_88efddb0,111,AVOID_BUY,RISK,neutral,negative,Credibility percentile of 29/100 signals persistent low reputation risk; neutral market evidence does not offset this clear negative reputation signal.,859,87,946,1795,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,70,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,neutral,negative,"Credibility percentile of 32/100 signals below-average long-term reputation risk; with neutral market evidence and no offsetting positive signals, reputation-side risk dominates the decision.",859,99,958,2466,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,71,8_3_bba73676_bba73676,111,AVOID_BUY,RISK,neutral,negative,"Persistent low credibility (15th percentile, 41-window streak) combined with neutral market evidence and flat position creates meaningful long-term risk.",859,90,949,2813,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,72,8_3_162d44f0_162d44f0,52,ALLOW_BUY,NO_RISK,neutral,negative,"Market evidence is absent (null price change), making it neutral; reputation is below median (52nd percentile) but not persistently low (streak=0), so weak negative signal does not override neutral market evidence.",859,104,963,2083,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,73,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,neutral,negative,"Credibility percentile of 32/100 signals below-average long-term reputation risk; with neutral market evidence and no offsetting positive signals, reputation-side risk dominates the decision.",859,99,958,2392,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,74,8_3_0b7e393f_0b7e393f,46,ALLOW_BUY,NO_RISK,neutral,negative,"Market evidence is absent (null price change), making it neutral; reputation is at median credibility (50th percentile) with no persistent low-reputation streak, so reputation signal is weak and does not override neutral market evidence.",859,106,965,2610,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,75,8_3_131e924a_131e924a,58,AVOID_BUY,RISK,neutral,negative,Persistent 18-window low-reputation streak with 4th percentile credibility combined with neutral market evidence (no price data) triggers risk signal; weak market evidence cannot offset strong reputation deterioration.,859,100,959,2754,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,76,8_3_cc2d4dae_cc2d4dae,111,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is absent (null price change), and reputation is middling (55th percentile) with no persistent low-credibility streak; neither evidence group shows clear negative signal.",859,97,956,1838,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,77,8_3_288462f5_288462f5,113,AVOID_BUY,RISK,neutral,negative,"Credibility percentile of 39/100 signals below-average long-term reputation risk; with neutral market evidence and no offsetting positive signals, reputation-side risk dominates the decision.",859,99,958,2653,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,78,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,neutral,negative,"Credibility percentile of 32/100 signals below-average long-term reputation risk; with neutral market evidence and no offsetting positive signals, reputation-side risk dominates the decision.",859,99,958,2643,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,79,8_3_cc2d4dae_cc2d4dae,111,ALLOW_BUY,NO_RISK,neutral,neutral,"Market evidence is absent (null price change), and reputation is middling (55th percentile) with no persistent low-credibility streak; neither evidence group shows clear negative signal.",859,97,956,2317,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,80,8_3_bba73676_bba73676,111,AVOID_BUY,RISK,neutral,negative,"Persistent low credibility (15th percentile, 41-window streak) combined with neutral market evidence and flat position creates meaningful long-term risk.",859,90,949,2015,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,81,8_3_fbbeee19_fbbeee19,111,AVOID_BUY,RISK,neutral,negative,"Credibility percentile of 37/100 signals below-average long-term reputation risk; with neutral market evidence and no offsetting positive signals, reputation-side risk dominates the decision.",859,99,958,2458,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,82,8_3_48bcdb6f_48bcdb6f,34,AVOID_BUY,RISK,neutral,negative,Extremely low credibility percentile (8/100) with persistent low-reputation streak creates material long-term risk; neutral market evidence does not offset reputation signal.,859,92,951,2107,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,83,8_3_0b7e393f_0b7e393f,46,ALLOW_BUY,NO_RISK,neutral,negative,"Market evidence is absent (null price change), making it neutral; reputation is at median credibility (50th percentile) with no persistent low-reputation streak, so reputation signal is weak and does not override neutral market evidence.",859,106,965,3034,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,84,8_3_288462f5_288462f5,113,AVOID_BUY,RISK,neutral,negative,"Credibility percentile of 39/100 signals below-average long-term reputation risk; with neutral market evidence and no offsetting positive signals, reputation-side risk dominates the decision.",859,99,958,2944,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,85,8_3_0d99cc92_0d99cc92,71,AVOID_BUY,RISK,neutral,negative,"Credibility percentile of 32/100 signals below-average long-term reputation risk; with neutral market evidence and no offsetting positive signals, reputation-side risk dominates the decision.",859,99,958,2018,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,86,8_3_6249c06e_6249c06e,42,AVOID_BUY,RISK,neutral,negative,Credibility percentile of 23/100 signals poor long-term reputation with no offsetting market evidence; neutral market data cannot overcome persistent low-trust signal.,859,93,952,3007,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,87,8_3_85cfd3cf_85cfd3cf,42,AVOID_BUY,RISK,neutral,negative,Credibility percentile of 28/100 signals persistent low reputation risk; neutral market evidence does not offset this clear negative reputation signal.,859,87,946,2504,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,88,8_3_74547805_74547805,34,AVOID_BUY,RISK,neutral,negative,Credibility percentile of 23/100 signals poor long-term reputation with no offsetting market evidence; neutral market data cannot overcome persistent low-trust signal.,859,93,952,2361,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,89,8_3_162d44f0_162d44f0,52,ALLOW_BUY,NO_RISK,neutral,negative,"Market evidence is absent (null price change), making it neutral; reputation is below median (52nd percentile) but not persistently low (streak=0), so weak negative signal does not override neutral market evidence.",859,104,963,2366,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,90,8_3_6249c06e_6249c06e,42,AVOID_BUY,RISK,neutral,negative,Credibility percentile of 23/100 signals poor long-term reputation with no offsetting market evidence; neutral market data cannot overcome persistent low-trust signal.,859,93,952,2703,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,91,8_3_cff377d0_cff377d0,45,AVOID_BUY,RISK,neutral,negative,"Persistent severe reputation failure (5th percentile, 20-window streak) combined with neutral market evidence and flat position creates meaningful long-term risk.",859,90,949,1908,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,92,8_3_f9da1642_f9da1642,35,ALLOW_BUY,NO_RISK,neutral,negative,"Market evidence is absent (null price change), making it neutral; reputation is below median (48th percentile) but not persistently low (streak=0), so weak negative signal does not override neutral market evidence.",859,104,963,2151,1,claude-haiku-4-5-20251001
llm_base_rank_mini,malicious_pre_report,93,8_3_162d44f0_162d44f0,52,ALLOW_BUY,NO_RISK,neutral,negative,"Market evidence is absent (null price change), making it neutral; reputation is below median (52nd percentile) but not persistently low (streak=0), so weak negative signal does not override neutral market evidence.",859,104,963,2199,1,claude-haiku-4-5-20251001
