decision_mode,model_name,sample_group,sample_idx,contract_id,collection_type,snapshot_idx,lead_windows_to_detect,decision,confidence,reason,prompt_tokens,completion_tokens,total_tokens,latency_ms,parse_success
llm_rank,deepseek-v3.2,malicious_pre_report,18,8_3_cc2d4dae_cc2d4dae,rugpull,111,0.3519644812066658,ALLOW_BUY,0.6,"Both market and reputation evidence are neutral, indicating no strong risk signals.",814,58,872,4737,1
llm_rank,deepseek-v3.2,malicious_pre_report,19,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.7,"Reputation is very low and sustained, while market evidence is neutral.",815,58,873,4346,1
llm_rank,deepseek-v3.2,malicious_pre_report,20,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,ALLOW_BUY,0.6,"Both market and reputation evidence are neutral, with no strong negative signals.",814,57,871,5135,1
llm_rank,deepseek-v3.2,malicious_pre_report,21,8_3_e6d00e3b_e6d00e3b,rugpull,42,0.411426022787171,AVOID_BUY,0.6,Low credibility and neutral market signals suggest elevated risk.,814,55,869,4656,1
llm_rank,deepseek-v3.2,malicious_pre_report,22,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,AVOID_BUY,0.7,Low credibility and no positive market signals to offset the risk.,815,57,872,4475,1
llm_rank,deepseek-v3.2,malicious_pre_report,23,8_3_131e924a_131e924a,rugpull,58,0.5309978510319101,AVOID_BUY,0.75,Low credibility and sustained poor reputation outweigh neutral market signals.,815,56,871,4832,1
llm_rank,deepseek-v3.2,malicious_pre_report,24,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,ALLOW_BUY,0.6,"Both market and reputation evidence are neutral, with no strong negative signals.",814,57,871,7392,1
llm_rank,deepseek-v3.2,malicious_pre_report,25,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.7,Persistently low credibility suggests elevated risk despite neutral market signals.,815,57,872,5922,1
llm_rank,deepseek-v3.2,malicious_pre_report,26,8_3_0205c970_0205c970,rugpull,42,0.2186879130681587,AVOID_BUY,0.6,Low credibility percentile and neutral market signals suggest elevated risk.,814,56,870,4731,1
llm_rank,deepseek-v3.2,malicious_pre_report,27,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,AVOID_BUY,0.6,Low credibility and no positive market signals to offset the risk.,815,57,872,4586,1
llm_rank,deepseek-v3.2,malicious_pre_report,28,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,ALLOW_BUY,0.65,"Reputation is below average but not critically low, and no negative market signals are present.",814,61,875,4789,1
llm_rank,deepseek-v3.2,malicious_pre_report,29,8_3_cc2d4dae_cc2d4dae,rugpull,111,0.3519644812066658,ALLOW_BUY,0.7,"Both market and reputation evidence are neutral, with no strong negative signals.",814,57,871,4885,1
llm_rank,deepseek-v3.2,malicious_pre_report,30,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,AVOID_BUY,0.65,Low credibility and no positive market signals to offset the risk.,815,57,872,12347,1
llm_rank,deepseek-v3.2,malicious_pre_report,31,8_3_f9da1642_f9da1642,rugpull,35,0.7338928759680493,ALLOW_BUY,0.6,"Both market and reputation evidence are neutral, with no strong negative signals.",814,57,871,4575,1
llm_rank,deepseek-v3.2,malicious_pre_report,32,8_3_88efddb0_88efddb0,rugpull,111,0.4639743745691927,AVOID_BUY,0.6,Low credibility and no positive market signals to offset the risk.,814,57,871,5769,1
llm_rank,deepseek-v3.2,malicious_pre_report,33,8_3_fc7440a4_fc7440a4,rugpull,111,0.2300814986011434,ALLOW_BUY,0.7,"Both market and reputation evidence are neutral, with no strong negative signals present.",814,58,872,5034,1
llm_rank,deepseek-v3.2,malicious_pre_report,34,8_3_fc7440a4_fc7440a4,rugpull,111,0.2300814986011434,ALLOW_BUY,0.6,"Market evidence is neutral and reputation is average, not indicating elevated risk.",814,58,872,5001,1
llm_rank,deepseek-v3.2,malicious_pre_report,35,8_3_288462f5_288462f5,rugpull,113,0.3488829420589547,AVOID_BUY,0.6,Low credibility and neutral market signals suggest elevated risk.,814,55,869,5534,1
llm_rank,deepseek-v3.2,malicious_pre_report,36,8_3_85cfd3cf_85cfd3cf,rugpull,42,0.4357742367108624,AVOID_BUY,0.6,Low credibility and neutral market signals suggest elevated risk for a new purchase.,814,58,872,6865,1
llm_rank,deepseek-v3.2,malicious_pre_report,37,8_3_74547805_74547805,rugpull,34,0.850606171187609,AVOID_BUY,0.6,Low credibility and neutral market signals suggest elevated risk.,814,55,869,5401,1
llm_rank,deepseek-v3.2,malicious_pre_report,38,8_3_74547805_74547805,rugpull,34,0.850606171187609,AVOID_BUY,0.6,Low credibility and neutral market signals suggest elevated risk.,814,55,869,5956,1
llm_rank,deepseek-v3.2,malicious_pre_report,39,8_3_c1e13c80_c1e13c80,rugpull,112,0.3817256619227182,ALLOW_BUY,0.75,Strong reputation outweighs neutral market signals.,814,51,865,4719,1
llm_rank,deepseek-v3.2,malicious_pre_report,40,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,AVOID_BUY,0.7,Low credibility and no positive market signals to offset the risk.,815,57,872,5423,1
llm_rank,deepseek-v3.2,malicious_pre_report,41,8_3_cff377d0_cff377d0,rugpull,45,0.0606982118963629,AVOID_BUY,0.75,Low credibility and sustained poor reputation outweigh neutral market signals.,815,55,870,5568,1
llm_rank,deepseek-v3.2,malicious_pre_report,42,8_3_c5371723_c5371723,rugpull,113,0.3432672424279285,ALLOW_BUY,0.6,"Market and reputation evidence are both neutral, with no strong negative signals.",814,57,871,6013,1
llm_rank,deepseek-v3.2,malicious_pre_report,43,8_3_f9da1642_f9da1642,rugpull,35,0.7338928759680493,ALLOW_BUY,0.6,"Both market and reputation evidence are neutral, with no strong negative signals.",814,57,871,5324,1
llm_rank,deepseek-v3.2,malicious_pre_report,44,8_3_0c5597e5_0c5597e5,rugpull,112,0.3810971901228561,AVOID_BUY,0.6,Low credibility and sustained poor reputation suggest elevated risk.,815,54,869,4777,1
llm_rank,deepseek-v3.2,malicious_pre_report,45,8_3_12239e85_12239e85,rugpull,111,0.3548027409479787,AVOID_BUY,0.65,Low credibility and no positive market signals to offset it.,814,56,870,5295,1
llm_rank,deepseek-v3.2,malicious_pre_report,46,8_3_c1e13c80_c1e13c80,rugpull,112,0.3817256619227182,ALLOW_BUY,0.7,Reputation is positive and market evidence is not negative.,814,54,868,4955,1
llm_rank,deepseek-v3.2,malicious_pre_report,47,8_3_155ecac8_155ecac8,rugpull,119,0.0,ALLOW_BUY,0.6,Reputation is average and no negative market signals are present.,814,55,869,4463,1
llm_rank,deepseek-v3.2,malicious_pre_report,48,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.7,Low credibility and sustained poor reputation outweigh neutral market signals.,815,56,871,8075,1
llm_rank,deepseek-v3.2,malicious_pre_report,49,8_3_17e89a30_17e89a30,rugpull,111,0.33935449864169,AVOID_BUY,0.65,Low credibility and sustained poor reputation suggest elevated risk.,815,54,869,4819,1
llm_rank,deepseek-v3.2,malicious_pre_report,50,8_3_155ecac8_155ecac8,rugpull,119,0.0,ALLOW_BUY,0.7,"Market evidence is neutral and reputation is average, with no strong negative signals.",814,58,872,5052,1
llm_rank,deepseek-v3.2,malicious_pre_report,51,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,AVOID_BUY,0.65,Low credibility and prolonged poor reputation outweigh neutral market signals.,815,56,871,5321,1
llm_rank,deepseek-v3.2,malicious_pre_report,52,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,AVOID_BUY,0.6,Low credibility and neutral market signals suggest elevated risk.,814,55,869,4971,1
llm_rank,deepseek-v3.2,malicious_pre_report,53,8_3_f9da1642_f9da1642,rugpull,35,0.7338928759680493,ALLOW_BUY,0.6,"Market evidence is neutral and reputation is average, not indicating elevated risk.",814,58,872,4905,1
llm_rank,deepseek-v3.2,malicious_pre_report,54,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,AVOID_BUY,0.6,Low credibility and neutral market signals suggest elevated risk.,814,55,869,5034,1
llm_rank,deepseek-v3.2,malicious_pre_report,55,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,AVOID_BUY,0.65,Low credibility and sustained poor reputation outweigh neutral market signals.,815,56,871,4985,1
llm_rank,deepseek-v3.2,malicious_pre_report,56,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,AVOID_BUY,0.6,Low credibility and neutral market signals suggest elevated risk.,814,54,868,5614,1
llm_rank,deepseek-v3.2,malicious_pre_report,57,8_3_17e89a30_17e89a30,rugpull,111,0.33935449864169,AVOID_BUY,0.65,Low credibility and sustained poor reputation outweigh neutral market signals.,815,56,871,4377,1
llm_rank,deepseek-v3.2,malicious_pre_report,58,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,ALLOW_BUY,0.6,Market evidence is neutral and reputation is not clearly negative.,814,55,869,5339,1
llm_rank,deepseek-v3.2,malicious_pre_report,59,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.65,Low credibility and sustained poor reputation suggest elevated risk.,815,54,869,5047,1
llm_rank,deepseek-v3.2,malicious_pre_report,60,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,ALLOW_BUY,0.7,"Both market and reputation evidence are neutral, with no strong negative signals.",814,57,871,4853,1
llm_rank,deepseek-v3.2,malicious_pre_report,61,8_3_c5371723_c5371723,rugpull,113,0.3432672424279285,ALLOW_BUY,0.6,"Both market and reputation evidence are neutral, with no strong negative signals.",814,57,871,6590,1
llm_rank,deepseek-v3.2,malicious_pre_report,62,8_3_74547805_74547805,rugpull,34,0.850606171187609,AVOID_BUY,0.6,Low credibility combined with neutral market signals suggests elevated risk.,814,55,869,6095,1
llm_rank,deepseek-v3.2,malicious_pre_report,63,8_3_155ecac8_155ecac8,rugpull,119,0.0,ALLOW_BUY,0.7,"Both market and reputation evidence are neutral, with no strong negative signals.",814,57,871,4650,1
llm_rank,deepseek-v3.2,malicious_pre_report,64,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,AVOID_BUY,0.6,Low credibility and no positive market signals to offset the risk.,815,57,872,4613,1
llm_rank,deepseek-v3.2,malicious_pre_report,65,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,ALLOW_BUY,0.7,"Both market and reputation evidence are neutral, with no strong negative signals.",814,57,871,5136,1
llm_rank,deepseek-v3.2,malicious_pre_report,66,8_3_74547805_74547805,rugpull,34,0.850606171187609,AVOID_BUY,0.6,Low credibility and neutral market signals suggest elevated risk.,814,55,869,4993,1
llm_rank,deepseek-v3.2,malicious_pre_report,67,8_3_0c5597e5_0c5597e5,rugpull,112,0.3810971901228561,AVOID_BUY,0.6,Low credibility and sustained poor reputation suggest elevated risk.,815,54,869,8315,1
llm_rank,deepseek-v3.2,malicious_pre_report,68,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,AVOID_BUY,0.65,Low credibility and neutral market signals suggest elevated risk.,814,55,869,4765,1
llm_rank,deepseek-v3.2,malicious_pre_report,69,8_3_88efddb0_88efddb0,rugpull,111,0.4639743745691927,AVOID_BUY,0.65,Low credibility combined with neutral market signals suggests elevated risk.,814,55,869,4688,1
llm_rank,deepseek-v3.2,malicious_pre_report,70,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,AVOID_BUY,0.6,Low credibility combined with neutral market signals suggests elevated risk.,814,56,870,4851,1
llm_rank,deepseek-v3.2,malicious_pre_report,71,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,AVOID_BUY,0.65,Low credibility and sustained poor reputation suggest elevated risk.,815,54,869,4983,1
llm_rank,deepseek-v3.2,malicious_pre_report,72,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,ALLOW_BUY,0.6,"Both market and reputation evidence are neutral, with no strong negative signals.",814,57,871,5067,1
llm_rank,deepseek-v3.2,malicious_pre_report,73,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,AVOID_BUY,0.6,Low credibility and neutral market signals suggest elevated risk.,814,54,868,4729,1
llm_rank,deepseek-v3.2,malicious_pre_report,74,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,ALLOW_BUY,0.7,"Both market and reputation evidence are neutral, with no strong negative signals.",814,57,871,6967,1
llm_rank,deepseek-v3.2,malicious_pre_report,75,8_3_131e924a_131e924a,rugpull,58,0.5309978510319101,AVOID_BUY,0.7,Low credibility and sustained poor reputation indicate elevated risk.,815,54,869,4753,1
llm_rank,deepseek-v3.2,malicious_pre_report,76,8_3_cc2d4dae_cc2d4dae,rugpull,111,0.3519644812066658,ALLOW_BUY,0.6,"Both market and reputation evidence are neutral, with no strong negative signals.",814,57,871,4688,1
llm_rank,deepseek-v3.2,malicious_pre_report,77,8_3_288462f5_288462f5,rugpull,113,0.3488829420589547,ALLOW_BUY,0.6,"Market evidence is neutral and reputation is average, not indicating elevated risk.",814,57,871,5044,1
llm_rank,deepseek-v3.2,malicious_pre_report,78,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,AVOID_BUY,0.6,Low credibility combined with neutral market signals suggests elevated risk.,814,55,869,6451,1
llm_rank,deepseek-v3.2,malicious_pre_report,79,8_3_cc2d4dae_cc2d4dae,rugpull,111,0.3519644812066658,ALLOW_BUY,0.6,"Both market and reputation evidence are neutral, with no strong negative signals.",814,57,871,4554,1
llm_rank,deepseek-v3.2,malicious_pre_report,80,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,AVOID_BUY,0.65,Low credibility and sustained poor reputation outweigh neutral market signals.,815,56,871,8063,1
llm_rank,deepseek-v3.2,malicious_pre_report,81,8_3_fbbeee19_fbbeee19,rugpull,111,0.3473827190528322,ALLOW_BUY,0.65,Market evidence is neutral and reputation is not clearly negative.,814,55,869,4347,1
llm_rank,deepseek-v3.2,malicious_pre_report,82,8_3_48bcdb6f_48bcdb6f,rugpull,34,0.8414629201638081,AVOID_BUY,0.7,Low credibility and no positive market signals to offset the risk.,815,56,871,4184,1
llm_rank,deepseek-v3.2,malicious_pre_report,83,8_3_0b7e393f_0b7e393f,rugpull,46,0.7842314398086202,ALLOW_BUY,0.6,"Both market and reputation evidence are neutral, with no strong negative signals.",814,57,871,4581,1
llm_rank,deepseek-v3.2,malicious_pre_report,84,8_3_288462f5_288462f5,rugpull,113,0.3488829420589547,ALLOW_BUY,0.6,"Reputation is below average but not critically low, and no negative market signals are present.",814,61,875,4866,1
llm_rank,deepseek-v3.2,malicious_pre_report,85,8_3_0d99cc92_0d99cc92,rugpull,71,0.3651015691521713,AVOID_BUY,0.6,Low credibility and no positive market signals to offset it.,814,56,870,16938,1
llm_rank,deepseek-v3.2,malicious_pre_report,86,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,AVOID_BUY,0.65,Low credibility and neutral market signals suggest elevated risk.,814,55,869,5628,1
llm_rank,deepseek-v3.2,malicious_pre_report,87,8_3_85cfd3cf_85cfd3cf,rugpull,42,0.4357742367108624,AVOID_BUY,0.6,Low credibility percentile and neutral market signals suggest elevated risk.,814,56,870,5049,1
llm_rank,deepseek-v3.2,malicious_pre_report,88,8_3_74547805_74547805,rugpull,34,0.850606171187609,AVOID_BUY,0.6,Low credibility percentile and neutral market signals suggest elevated risk.,814,55,869,5087,1
llm_rank,deepseek-v3.2,malicious_pre_report,89,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,ALLOW_BUY,0.7,"Market and reputation evidence are both neutral, with no strong negative signals.",814,57,871,17679,1
llm_rank,deepseek-v3.2,malicious_pre_report,90,8_3_6249c06e_6249c06e,rugpull,42,0.3519442079227993,AVOID_BUY,0.6,Low credibility and neutral market signals suggest elevated risk.,814,55,869,4987,1
llm_rank,deepseek-v3.2,malicious_pre_report,91,8_3_cff377d0_cff377d0,rugpull,45,0.0606982118963629,AVOID_BUY,0.75,Low credibility and sustained poor reputation indicate elevated risk.,815,54,869,4805,1
llm_rank,deepseek-v3.2,malicious_pre_report,92,8_3_f9da1642_f9da1642,rugpull,35,0.7338928759680493,ALLOW_BUY,0.7,"Both market and reputation evidence are neutral, with no strong negative signals.",814,57,871,5327,1
llm_rank,deepseek-v3.2,malicious_pre_report,93,8_3_162d44f0_162d44f0,rugpull,52,0.6063131005960345,ALLOW_BUY,0.65,"Both market and reputation evidence are neutral, with no strong negative signals.",814,57,871,5179,1
llm_rank,deepseek-v3.2,malicious_pre_report,94,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.65,Low credibility and sustained poor reputation outweigh neutral market signals.,815,56,871,5017,1
llm_rank,deepseek-v3.2,malicious_pre_report,95,8_3_85cfd3cf_85cfd3cf,rugpull,42,0.4357742367108624,AVOID_BUY,0.6,Low credibility combined with neutral market signals suggests elevated risk.,814,55,869,4631,1
llm_rank,deepseek-v3.2,malicious_pre_report,96,8_3_51c6f17b_51c6f17b,rugpull,111,0.3763937882658233,AVOID_BUY,0.7,Persistent low credibility suggests elevated risk despite neutral market signals.,815,56,871,5258,1
llm_rank,deepseek-v3.2,malicious_pre_report,97,8_3_bba73676_bba73676,rugpull,111,0.340368162835016,AVOID_BUY,0.65,Low credibility and sustained poor reputation outweigh neutral market signals.,815,56,871,5384,1
llm_rank,deepseek-v3.2,malicious_pre_report,98,8_3_74547805_74547805,rugpull,34,0.850606171187609,AVOID_BUY,0.65,Low credibility and neutral market signals suggest elevated risk.,814,55,869,4981,1
llm_rank,deepseek-v3.2,malicious_pre_report,99,8_3_c8fd581c_c8fd581c,rugpull,111,0.4452621335603941,AVOID_BUY,0.65,Low credibility and sustained poor reputation outweigh neutral market signals.,815,56,871,4875,1
llm_rank,deepseek-v3.2,good_trust,0,Milady,trust,56,,ALLOW_BUY,0.85,Strong positive reputation outweighs neutral market evidence.,814,52,866,18547,1
llm_rank,deepseek-v3.2,good_trust,1,Cool_Cats,trust,42,,ALLOW_BUY,0.75,Reputation is positive and market evidence is not negative.,814,54,868,4923,1
llm_rank,deepseek-v3.2,good_trust,2,Dope_Shibas,trust,10,,ALLOW_BUY,0.7,Reputation is average and market evidence is not negative.,814,54,868,4696,1
llm_rank,deepseek-v3.2,good_trust,3,BrainDrops,trust,26,,ALLOW_BUY,0.75,Reputation is positive and market evidence is neutral.,814,54,868,4653,1
llm_rank,deepseek-v3.2,good_trust,4,Milady,trust,74,,ALLOW_BUY,0.8,Strong positive reputation outweighs neutral market signals.,814,52,866,4965,1
llm_rank,deepseek-v3.2,good_trust,5,FLUF,trust,87,,ALLOW_BUY,0.8,Strong reputation supports purchase despite neutral market signals.,814,52,866,4797,1
llm_rank,deepseek-v3.2,good_trust,6,My_Pet_Hooligan,trust,82,,ALLOW_BUY,0.75,Strong positive reputation outweighs neutral market evidence.,814,52,866,4790,1
llm_rank,deepseek-v3.2,good_trust,7,My_Pet_Hooligan,trust,88,,ALLOW_BUY,0.8,Strong positive reputation outweighs neutral market signals.,814,53,867,5523,1
llm_rank,deepseek-v3.2,good_trust,8,Lazy_Lions,trust,75,,ALLOW_BUY,0.75,Strong reputation outweighs neutral market signals.,814,51,865,4825,1
llm_rank,deepseek-v3.2,good_trust,9,Loot,trust,89,,ALLOW_BUY,0.8,Strong reputation outweighs neutral market signals.,814,51,865,5332,1
llm_rank,deepseek-v3.2,good_trust,10,BrainDrops,trust,82,,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,814,51,865,4695,1
llm_rank,deepseek-v3.2,good_trust,11,Loot,trust,119,,ALLOW_BUY,0.8,Strong reputation outweighs neutral market signals.,814,51,865,4904,1
llm_rank,deepseek-v3.2,good_trust,12,Meebits,trust,98,,ALLOW_BUY,0.85,Strong positive reputation outweighs neutral market signals.,814,52,866,4632,1
llm_rank,deepseek-v3.2,good_trust,13,ForgottenRunesWizardsCult,trust,7,,AVOID_BUY,0.65,Low credibility and no positive market signals to offset it.,814,56,870,4833,1
llm_rank,deepseek-v3.2,good_trust,14,Meebits,trust,13,,ALLOW_BUY,0.7,"Both market and reputation evidence are neutral, with no strong negative signals.",814,57,871,5637,1
llm_rank,deepseek-v3.2,good_trust,15,Milady,trust,64,,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,814,51,865,4741,1
llm_rank,deepseek-v3.2,good_trust,16,KaijuKingz,trust,93,,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,814,51,865,5327,1
llm_rank,deepseek-v3.2,good_trust,17,Sappy_Seals,trust,7,,ALLOW_BUY,0.6,"Market evidence is neutral and reputation is average, not indicating elevated risk.",814,58,872,5350,1
llm_rank,deepseek-v3.2,good_trust,18,Habbo_Avatars,trust,20,,ALLOW_BUY,0.65,"Both market and reputation evidence are neutral, with no strong negative signals.",814,57,871,4980,1
llm_rank,deepseek-v3.2,good_trust,19,Meebits,trust,92,,ALLOW_BUY,0.8,Strong reputation outweighs neutral market evidence.,814,51,865,4326,1
llm_rank,deepseek-v3.2,good_trust,20,BrainDrops,trust,103,,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,814,51,865,8317,1
llm_rank,deepseek-v3.2,good_trust,21,My_Pet_Hooligan,trust,86,,ALLOW_BUY,0.8,Strong positive reputation outweighs neutral market signals.,814,52,866,4604,1
llm_rank,deepseek-v3.2,good_trust,22,Lazy_Lions,trust,47,,ALLOW_BUY,0.75,Strong reputation outweighs neutral market signals.,814,51,865,4670,1
llm_rank,deepseek-v3.2,good_trust,23,PudgyPenguins,trust,7,,ALLOW_BUY,0.8,Strong reputation outweighs neutral market signals.,814,51,865,4683,1
llm_rank,deepseek-v3.2,good_trust,24,Lazy_Lions,trust,10,,ALLOW_BUY,0.8,Strong reputation outweighs neutral market signals.,814,51,865,4836,1
llm_rank,deepseek-v3.2,good_trust,25,Realms_for_Adventurers_,trust,7,,AVOID_BUY,0.6,Low credibility and no positive market signals to offset the risk.,815,57,872,4637,1
llm_rank,deepseek-v3.2,good_trust,26,Doodles,trust,34,,ALLOW_BUY,0.8,Strong positive reputation outweighs neutral market evidence.,814,52,866,4511,1
llm_rank,deepseek-v3.2,good_trust,27,BrainDrops,trust,111,,ALLOW_BUY,0.8,Strong positive reputation outweighs neutral market signals.,814,52,866,6287,1
llm_rank,deepseek-v3.2,good_trust,28,Meebits,trust,56,,ALLOW_BUY,0.8,Strong positive reputation outweighs neutral market signals.,814,52,866,4559,1
llm_rank,deepseek-v3.2,good_trust,29,BrainDrops,trust,86,,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,814,51,865,5272,1
llm_rank,deepseek-v3.2,good_trust,30,Lazy_Lions,trust,106,,ALLOW_BUY,0.8,Strong reputation outweighs neutral market signals.,814,51,865,4628,1
llm_rank,deepseek-v3.2,good_trust,31,Loot,trust,49,,ALLOW_BUY,0.75,Reputation is above average and market evidence is not negative.,814,55,869,4628,1
llm_rank,deepseek-v3.2,good_trust,32,KaijuKingz,trust,90,,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,814,51,865,4318,1
llm_rank,deepseek-v3.2,good_trust,33,mfer,trust,105,,ALLOW_BUY,0.85,Strong positive reputation outweighs neutral market evidence.,814,52,866,4625,1
llm_rank,deepseek-v3.2,good_trust,34,PudgyPenguins,trust,72,,ALLOW_BUY,0.8,Strong positive reputation outweighs neutral market evidence.,814,52,866,6401,1
llm_rank,deepseek-v3.2,good_trust,35,Lazy_Lions,trust,86,,ALLOW_BUY,0.8,Strong reputation outweighs neutral market signals.,814,51,865,5220,1
llm_rank,deepseek-v3.2,good_trust,36,Loot,trust,93,,ALLOW_BUY,0.8,Strong reputation outweighs neutral market signals.,814,51,865,5064,1
llm_rank,deepseek-v3.2,good_trust,37,Lazy_Lions,trust,17,,ALLOW_BUY,0.85,Strong positive reputation outweighs neutral market evidence.,814,52,866,4650,1
llm_rank,deepseek-v3.2,good_trust,38,Habbo_Avatars,trust,103,,ALLOW_BUY,0.85,Strong reputation outweighs neutral market signals.,814,51,865,4741,1
